text,intent,profession,source
chhal tkelf khdema: lkbout t9et3 mn lktef wme7taj rtouch serieux,price_inquiry,tailor,synth_v6_quality
عاونوني! نحب حماية حديد للفنيترات وراني حاصل,urgent_service,welder,synth_v5_base
بليز: عاونوني! نحب حماية حديد للفنيترات وراني حاصل,urgent_service,welder,synth_v6_urgency
je cherche un plombier à Batna,find_worker,plumber,synth_v5_base
ya kho: je cherche un plombier à Batna,urgent_service,plumber,synth_v6_urgency
n7awes 3la dentiste mli7 f Batna,out_of_scope,none,synth_v5_base
"nsit klema lsr, wech ndiar?",app_question,none,synth_v5_base
نصب دالة جديدة!! نحتاج واحد يجي فيسع,urgent_service,mason,synth_v5_base
الله يرحم الوالدين: نصب دالة جديدة!! نحتاج واحد يجي فيسع,urgent_service,mason,synth_v6_urgency
نصب دالة جديدة!! نحتاج واحد يجي فيسع نهار السبت الصباح,urgent_service,mason,synth_v6_time
نصب دالة جديدة!! نحتاج واحد يجي فيسع في المركز,urgent_service,mason,synth_v6_location
rani n7awes 3la wa7ed y3aweni f khedma f dar f Jijel,find_worker,none,synth_v5_base
rani n7awes 3la wa7ed y3aweni f khedma f dar f Jijel fel 5eme etage,find_worker,none,synth_v6_location
بليز menuisier في Skikda ضركا ضركا، نحب نركب باب رئيسية جديدة,urgent_service,carpenter,synth_v5_base
"bonjour, douk dork parquet mkhareb",urgent_service,carpenter,synth_v5_base
"bonjour, douk dork parquet mkhareb m3a9oul",urgent_service,carpenter,synth_v6_quality
"bonjour, douk dork parquet mkhareb m3a l bard",urgent_service,carpenter,synth_v6_seasonal
n7taj t9eni klimatizour mlih fi jijl,find_worker,ac_repair,synth_v5_base
n7taj t9eni klimatizour mlih fi jijl ye3raf khdemtou,find_worker,ac_repair,synth_v6_quality
wach kayen wa7ed y3aweni f khedma f dar grib meni f Tiaret?,find_worker,none,synth_v5_base
wach kayen wa7ed y3aweni f khedma f dar grib meni f Tiaret? ma n9derch nebbet hakda,find_worker,none,synth_v6_intensifier
كي نشعل الماشينة يطيح الضو ونحتاج كهربائي ديركت دوك,urgent_service,electrician,synth_v5_base
كي نشعل الماشينة يطيح الضو ونحتاج كهربائي ديركت دوك في عمارة قديمة,urgent_service,electrician,synth_v6_location
كي نشعل الماشينة يطيح الضو ونحتاج كهربائي ديركت دوك مع الحر الشديد هذا,urgent_service,electrician,synth_v6_seasonal
humidité fel mur w ma 3reftch win nrou7,find_worker,mason,synth_v5_base
humidité fel mur w ma 3reftch win nrou7 serieux,find_worker,mason,synth_v6_quality
شحال يكلف الميكروند مات,price_inquiry,appliance_repair,synth_v5_base
مستعجل: شحال يكلف الميكروند مات,price_inquiry,appliance_repair,synth_v6_urgency
repeindre la façade ta3 dar w ma 3reftch win nrou7,find_worker,painter,synth_v5_base
عندي الباب الحديدية خرجت من بلاصتها في الدار، واش نديار,find_worker,welder,synth_v5_base
عندي الباب الحديدية خرجت من بلاصتها في الدار، واش نديار ياسر مليح,find_worker,welder,synth_v6_quality
ch7al tkelf khdema: n7eb nrakeb triat f es sgaf?,price_inquiry,electrician,synth_v5_base
شكون عندو نيميرو تاع سودور في بسكرة؟,find_worker,welder,synth_v5_base
عاجل: شكون عندو نيميرو تاع سودور في بسكرة؟,urgent_service,welder,synth_v6_urgency
شكون عندو نيميرو تاع سودور في بسكرة؟ في المركز,find_worker,welder,synth_v6_location
شكون عندو نيميرو تاع سودور في بسكرة؟ مع الحر الشديد هذا,find_worker,welder,synth_v6_seasonal
نقدر نلقى maçon يجي اليوم لـ Bejaia؟,find_worker,mason,synth_v5_base
wach mn film ghaya ntefrejou lyoum?,out_of_scope,none,synth_v5_base
"saha, 3lach les notifications ma yjounich?",app_question,none,synth_v5_base
prof nta3 maths l les cours particuliers,out_of_scope,none,synth_v5_base
fenetre ma tetsakkarch mli7 men fadlkom ya kho,find_worker,carpenter,synth_v5_base
fenetre ma tetsakkarch mli7 men fadlkom ya kho avant ramadan,find_worker,carpenter,synth_v6_time
fenetre ma tetsakkarch mli7 men fadlkom ya kho fel 5eme etage,find_worker,carpenter,synth_v6_location
fenetre ma tetsakkarch mli7 men fadlkom ya kho ma n9derch nebbet hakda,find_worker,carpenter,synth_v6_intensifier
بريز محروقة!! نحتاج واحد يجي فيسع,urgent_service,electrician,synth_v5_base
بريز محروقة!! نحتاج واحد يجي فيسع نهار الأحد العشية,urgent_service,electrician,synth_v6_time
بريز محروقة!! نحتاج واحد يجي فيسع سريع,urgent_service,electrician,synth_v6_quality
بريز محروقة!! نحتاج واحد يجي فيسع مع البرد الكبير,urgent_service,electrician,synth_v6_seasonal
نقل عفش عروسة عاونوني,find_worker,mover,synth_v5_base
نقل عفش عروسة عاونوني اليوم أو غدوة,find_worker,mover,synth_v6_time
نقل عفش عروسة عاونوني ثقة,find_worker,mover,synth_v6_quality
نقل عفش عروسة عاونوني كارثة,find_worker,mover,synth_v6_intensifier
واش نأدر نستعمل التطبيأ كضيف بلا كونت,app_question,none,synth_v5_base
la clim tjamed w t7bes wa7edha 3awnouni,find_worker,ac_repair,synth_v5_base
la clim tjamed w t7bes wa7edha 3awnouni avant ramadan,find_worker,ac_repair,synth_v6_time
la clim villa f tjamed w t7bes wa7edha 3awnouni,find_worker,ac_repair,synth_v6_persona
la clim tjamed w t7bes wa7edha 3awnouni bon prix,find_worker,ac_repair,synth_v6_quality
الله يخليكم الشوفو ما يسخنش الما ومقدرتش نلقى حل,urgent_service,plumber,synth_v5_base
وين نشري ماكينة خياطة جديدة في Ouargla,out_of_scope,none,synth_v5_base
شحال يدير مول البناء في بجاية؟,price_inquiry,mason,synth_v5_base
شحال عندي دار جديدة في يدير مول البناء في بجاية؟,price_inquiry,mason,synth_v6_persona
شحال يدير مول البناء في بجاية؟ في منطقة بعيدة,price_inquiry,mason,synth_v6_location
depuis 3 jours 3andna camion sghir bach nne2lou les meubles,find_worker,mover,synth_v5_base
عاونوني! نحتاج نزيد بيت فوق السطح وراني حاصل والله غير حاصل,urgent_service,mason,synth_v5_base
نحتاج بسرعة: عاونوني! نحتاج نزيد بيت فوق السطح وراني حاصل والله غير حاصل,urgent_service,mason,synth_v6_urgency
عاونوني! نحتاج نزيد بيت فوق السطح وراني حاصل والله غير حاصل اليوم أو غدوة,urgent_service,mason,synth_v6_time
عاونوني! نحتاج نزيد بيت فوق السطح وراني حاصل والله غير حاصل يزيد كل يوم,urgent_service,mason,synth_v6_intensifier
يا جماعة نبغي وصفة كسكسي بالدجاج,out_of_scope,none,synth_v5_base
سلام عليكم,greeting_chitchat,none,synth_v5_base
les amis kifach nactivi la localisation fel appli?,app_question,none,synth_v5_base
نحوس على ريسطورون مليح للعشاء في وهران بارك الله فيكم,out_of_scope,none,synth_v5_base
ch7al rahi el sa3a?,out_of_scope,none,synth_v5_base
كليمة الطوموبيل ما تبردش!!! نحتاج واحد يجي فيسع,urgent_service,mechanic,synth_v5_base
كليمة الطوموبيل ما تبردش!!! نحتاج واحد يجي فيسع نهار الجمعة,urgent_service,mechanic,synth_v6_time
nkhayet 9andoura lel 3id n7taj khayat tawa drouk,urgent_service,tailor,synth_v5_base
darori: nkhayet 9andoura lel 3id n7taj khayat tawa drouk,urgent_service,tailor,synth_v6_urgency
nkhayet 9andoura lel 3id n7taj khayat tawa drouk m3a l bard,urgent_service,tailor,synth_v6_seasonal
عندي فو بلافون مع اضاءة مخبية في الدار، واش نديار؟ وشكرا مسبقا,find_worker,plasterer,synth_v5_base
توا توا: عندي فو بلافون مع اضاءة مخبية في الدار، واش نديار؟ وشكرا مسبقا,urgent_service,plasterer,synth_v6_urgency
عندي فو بلافون مع اضاءة مخبية في الدار، واش نديار؟ وشكرا مسبقا الأسبوع الجاي,find_worker,plasterer,synth_v6_time
kifach ndir compte facebook? rabi y7afdkom,out_of_scope,none,synth_v5_base
واش التطبيق مجاني ولا بالخلاص؟,app_question,none,synth_v5_base
el tablou lkahrabji 9dim wikhouf mn fdelkem,find_worker,electrician,synth_v5_base
el tablou lkahrabji appartement f 9dim wikhouf mn fdelkem,find_worker,electrician,synth_v6_persona
el tablou lkahrabji 9dim wikhouf mn fdelkem sari3,find_worker,electrician,synth_v6_quality
"bliz masoun fi blida dork dork, n7eb ndiar siaj 7oul el jnan rabi y7afdkom",urgent_service,mason,synth_v5_base
"bliz masoun fi blida dork dork, n7eb ndiar siaj 7oul el jnan rabi y7afdkom vendredi",urgent_service,mason,synth_v6_time
ch7al ykalefni sebbak pour une journee?,price_inquiry,plumber,synth_v5_base
s il vous plait: ch7al ykalefni sebbak pour une journee?,price_inquiry,plumber,synth_v6_urgency
chkoun 3ando numero ta3 électricien f Bordj Bou Arreridj,find_worker,electrician,synth_v5_base
دلوني على مول السودير شاطر ومعگول,find_worker,welder,synth_v5_base
دلوني عندي محل في على مول السودير شاطر ومعگول,find_worker,welder,synth_v6_persona
راهي عندي نحتاج تنظيف الزجاج والفنيترات تاع الفيلا وحاصل,find_worker,cleaner,synth_v5_base
نحب طباخة تجي تطيب في الدار لمناسبة عاونوني,find_worker,caterer,synth_v5_base
نحب طباخة تجي تطيب في الدار لمناسبة عاونوني هاذ الشهر,find_worker,caterer,synth_v6_time
نحب طباخة عندي فيلا في تجي تطيب في الدار لمناسبة عاونوني,find_worker,caterer,synth_v6_persona
نحب طباخة تجي تطيب في الدار لمناسبة عاونوني رخيص,find_worker,caterer,synth_v6_quality
نحب طباخة تجي تطيب في الدار لمناسبة عاونوني مع البرد الكبير,find_worker,caterer,synth_v6_seasonal
wach nqder nkoun worker w client f meme temps? svp,app_question,none,synth_v5_base
bche7al el khdema ta3 moul el tiab t9eriba,price_inquiry,caterer,synth_v5_base
stp: bche7al el khdema ta3 moul el tiab t9eriba,price_inquiry,caterer,synth_v6_urgency
كيفاش نبعث طلب خدمة,app_question,none,synth_v5_base
نحتاج عاملة تنظيف مليح في تلمسان,find_worker,cleaner,synth_v5_base
توا توا: نحتاج عاملة تنظيف مليح في تلمسان,urgent_service,cleaner,synth_v6_urgency
نحتاج عاملة تنظيف مليح في تلمسان نهار الجمعة,find_worker,cleaner,synth_v6_time
نحتاج عاملة تنظيف راني عجوز وحداني في مليح في تلمسان,find_worker,cleaner,synth_v6_persona
نحتاج عاملة تنظيف مليح في تلمسان من الصيف,find_worker,cleaner,synth_v6_seasonal
خويا الدرج الخشبي يزڨزڨ شكون يجي يشوفها,find_worker,carpenter,synth_v5_base
كيفاش نديار كونت فيسبوك؟ يعطيكم الصحة,out_of_scope,none,synth_v5_base
نحتاج فام دو ميناج غايا في باتنة,find_worker,cleaner,synth_v5_base
توا توا: نحتاج فام دو ميناج غايا في باتنة,urgent_service,cleaner,synth_v6_urgency
نحتاج فام دو ميناج غايا في باتنة ياسر مليح,find_worker,cleaner,synth_v6_quality
coudre des rideaux occultants l chambre!! chkoun yji fissa3?,urgent_service,tailor,synth_v5_base
coudre des rideaux occultants l chambre!! chkoun yji fissa3? aujourd hui,urgent_service,tailor,synth_v6_time
شحال يكلف الماشينة نتاع الصابون ما تدورش؟,price_inquiry,appliance_repair,synth_v5_base
شحال يكلف راني مستأجر في الماشينة نتاع الصابون ما تدورش؟,price_inquiry,appliance_repair,synth_v6_persona
شحال يكلف الماشينة نتاع الصابون ما تدورش؟ في عمارة قديمة,price_inquiry,appliance_repair,synth_v6_location
واش هي الأسعار تاع بنّاء في سكيكدة؟,price_inquiry,mason,synth_v5_base
واش هي عندي فيلا في الأسعار تاع بنّاء في سكيكدة؟,price_inquiry,mason,synth_v6_persona
واش هي الأسعار تاع بنّاء في سكيكدة؟ عندو سمعة,price_inquiry,mason,synth_v6_quality
واش هي الأسعار تاع بنّاء في سكيكدة؟ في حي راقي,price_inquiry,mason,synth_v6_location
les amis kifach nzid des photos l khedmti?,app_question,none,synth_v5_base
الطابلة تاع الصالون محتاجة تصليح ومازال ما لڨيتش لي يصلحها,find_worker,carpenter,synth_v5_base
مستعجل: الطابلة تاع الصالون محتاجة تصليح ومازال ما لڨيتش لي يصلحها,urgent_service,carpenter,synth_v6_urgency
راني نحوس على صباغ في الشلف يعطيكم الصحة,find_worker,painter,synth_v5_base
راني نحوس على صباغ في الشلف يعطيكم الصحة في الضواحي,find_worker,painter,synth_v6_location
راني نحوس على صباغ في الشلف يعطيكم الصحة يزيد كل يوم,find_worker,painter,synth_v6_intensifier
راني نحوس على صباغ في الشلف يعطيكم الصحة مع الحر الشديد هذا,find_worker,painter,synth_v6_seasonal
ch7al ykelfeni tritour llioum kamel?,price_inquiry,caterer,synth_v5_base
ch7al ykelfeni tritour llioum kamel? m3a garantie,price_inquiry,caterer,synth_v6_quality
"saha, voyant moteur allumé fel tableau!! chkoun yji fissa3?",urgent_service,mechanic,synth_v5_base
"saha, voyant moteur allumé fel tableau!! chkoun yji fissa3? f dar cha3biya",urgent_service,mechanic,synth_v6_location
kifah nes7ab compte ta3i?,app_question,none,synth_v5_base
win ncheri makina khiata jdida f 3naba,out_of_scope,none,synth_v5_base
lbourtai ma 3adch ytesker mli7 wne7taj l7am dirket tawa,urgent_service,welder,synth_v5_base
lbourtai ma 3adch ytesker mli7 wne7taj l7am dirket tawa avant l ete,urgent_service,welder,synth_v6_time
lbourtai villa f ma 3adch ytesker mli7 wne7taj l7am dirket tawa,urgent_service,welder,synth_v6_persona
lbourtai ma 3adch ytesker mli7 wne7taj l7am dirket tawa ma 3adch yet7amel,urgent_service,welder,synth_v6_intensifier
kifach rah el jaw f Bejaia?,out_of_scope,none,synth_v5_base
وين نشري ماكينة خياطة جديدة في الجزائر العاصمة؟,out_of_scope,none,synth_v5_base
"bonjour, wech el ttebig mjani wla balkhelas?",app_question,none,synth_v5_base
يا جماعة واش الخلاص يكون كاش ولا بالكارطة؟,app_question,none,synth_v5_base
ch7al nkhalles bach nsale7 nheb nrakeb lavabo jdid fel hammam?,price_inquiry,plumber,synth_v5_base
ch7al nkhalles bach nsale7 nheb nrakeb lavabo jdid fel hammam? avant ramadan,price_inquiry,plumber,synth_v6_time
ch7al nkhalles appartement f bach nsale7 nheb nrakeb lavabo jdid fel hammam?,price_inquiry,plumber,synth_v6_persona
ch7al nkhalles bach nsale7 nheb nrakeb lavabo jdid fel hammam? khtar bezzaf,price_inquiry,plumber,synth_v6_intensifier
رتوش خفيف على روبة السهرة فيسع فيسع ياخو,urgent_service,tailor,synth_v5_base
ضروري: رتوش خفيف على روبة السهرة فيسع فيسع ياخو,urgent_service,tailor,synth_v6_urgency
رتوش خفيف على روبة السهرة فيسع فيسع ياخو الأسبوع الجاي,urgent_service,tailor,synth_v6_time
رتوش خفيف على روبة السهرة فيسع فيسع ياخو ما نقدرش نبات هكذا,urgent_service,tailor,synth_v6_intensifier
mur ta3 7ouch mayel men fadlkom,find_worker,mason,synth_v5_base
mur ta3 7ouch mayel men fadlkom serieux,find_worker,mason,synth_v6_quality
mur ta3 7ouch mayel men fadlkom catastrophe,find_worker,mason,synth_v6_intensifier
شحال يكلف الديجونكتور يطيح ديما,price_inquiry,electrician,synth_v5_base
شحال يكلف عندنا شركة في الديجونكتور يطيح ديما,price_inquiry,electrician,synth_v6_persona
شحال يكلف الديجونكتور يطيح ديما في المركز,price_inquiry,electrician,synth_v6_location
chkoun 3ando numero ta3 reparateur machine a laver f Chlef?,find_worker,appliance_repair,synth_v5_base
chkoun 3ando numero ta3 reparateur machine a laver f Chlef? samedi,find_worker,appliance_repair,synth_v6_time
chkoun 3ando numero ta3 reparateur machine a laver f Chlef? m3a garantie,find_worker,appliance_repair,synth_v6_quality
chkoun 3ando numero ta3 reparateur machine a laver f Chlef? f appartement sghir,find_worker,appliance_repair,synth_v6_location
chhal lsoum nta3 mnouzii?,price_inquiry,carpenter,synth_v5_base
bghit bezzar: chhal lsoum nta3 mnouzii?,price_inquiry,carpenter,synth_v6_urgency
el machina ta3 lsaboun ma tdourch!!! n7taj wa7d yji fissa3,urgent_service,appliance_repair,synth_v5_base
el machina 3andna societe f ta3 lsaboun ma tdourch!!! n7taj wa7d yji fissa3,urgent_service,appliance_repair,synth_v6_persona
el machina ta3 lsaboun ma tdourch!!! n7taj wa7d yji fissa3 professionnel,urgent_service,appliance_repair,synth_v6_quality
شحال نخلص باش نصلح نحب نديار افص حديد فوأ السطح؟,price_inquiry,welder,synth_v5_base
شحال نخلص باش نصلح نحب نديار افص حديد فوأ السطح؟ عندو سمعة,price_inquiry,welder,synth_v6_quality
شحال نخلص باش نصلح نحب نديار افص حديد فوأ السطح؟ في المركز,price_inquiry,welder,synth_v6_location
شحال نخلص باش نصلح نحب نديار افص حديد فوأ السطح؟ خايف يولي أكثر,price_inquiry,welder,synth_v6_intensifier
ياخو واش راهي أخبار الماتش تاع البارح؟,out_of_scope,none,synth_v5_base
شكون عندو نيميرو تاع بلاكيست في وهران؟,find_worker,plasterer,synth_v5_base
شكون عندو نيميرو تاع بلاكيست في وهران؟ معقول,find_worker,plasterer,synth_v6_quality
شكون عندو نيميرو تاع عاملة تنظيف في بسكرة,find_worker,cleaner,synth_v5_base
شكون عندو نيميرو والدة مريضة في الدار في تاع عاملة تنظيف في بسكرة,find_worker,cleaner,synth_v6_persona
شكون عندو نيميرو تاع عاملة تنظيف في بسكرة معقول,find_worker,cleaner,synth_v6_quality
شحال يكلفني تريسيان لليوم كامل,price_inquiry,electrician,synth_v5_base
نحتاج بسرعة: شحال يكلفني تريسيان لليوم كامل,price_inquiry,electrician,synth_v6_urgency
شحال راني طالب في يكلفني تريسيان لليوم كامل,price_inquiry,electrician,synth_v6_persona
nheb nte3lem el kherba wech kayen tkouin? merci,out_of_scope,none,synth_v5_base
الرطوبه كلات الحيط تاع البيت عاونوني,find_worker,mason,synth_v5_base
الرطوبه كلات عندي محل في الحيط تاع البيت عاونوني,find_worker,mason,synth_v6_persona
الرطوبه كلات الحيط تاع البيت عاونوني في عمارة قديمة,find_worker,mason,synth_v6_location
الرطوبه كلات الحيط تاع البيت عاونوني ما نقدرش نبات هكذا,find_worker,mason,synth_v6_intensifier
وين نقرا لانجليزية في بومرداس؟,out_of_scope,none,synth_v5_base
depuis 3 jours 3andna femme de menage teji kol jem3a,find_worker,cleaner,synth_v5_base
depuis 3 jours 3andna femme de menage teji kol jem3a f 7ay ra9i,find_worker,cleaner,synth_v6_location
n7awes 3la ristouroun mlih lle3cha fi Alger,out_of_scope,none,synth_v5_base
n7eb nte3lem lkhiata wech kayen tkouin 9rib?,out_of_scope,none,synth_v5_base
mset3ejle: n7taj sebbak lyoum f tlemsan,urgent_service,plumber,synth_v5_base
mset3ejle: walida marida f n7taj sebbak lyoum f tlemsan,urgent_service,plumber,synth_v6_persona
mset3ejle: n7taj sebbak lyoum f tlemsan pas cher,urgent_service,plumber,synth_v6_quality
construire un mur fel jardin wach ndir,find_worker,mason,synth_v5_base
construire un mur fel jardin wach ndir sari3,find_worker,mason,synth_v6_quality
شحال يكلف الكليمة تطلق ريحة كريهة؟,price_inquiry,ac_repair,synth_v5_base
السياج الأخضر تاع الجنان يحتاج تقليم,out_of_scope,none,synth_v5_base
jari 9ali nse9si hna 3la moul el jbes f wre9la,find_worker,plasterer,synth_v5_base
bghit bezzar: jari 9ali nse9si hna 3la moul el jbes f wre9la,urgent_service,plasterer,synth_v6_urgency
les prix nta3 soudeur f Biskra?,price_inquiry,welder,synth_v5_base
s il vous plait: les prix nta3 soudeur f Biskra?,price_inquiry,welder,synth_v6_urgency
les prix nta3 soudeur f Biskra? demain matin,price_inquiry,welder,synth_v6_time
salut,greeting_chitchat,none,synth_v5_base
وين كاين أقرب صيدلية في جيجل؟,out_of_scope,none,synth_v5_base
جاري ڨالي نسڨسي هنا على حلاڨ في عنابة,find_worker,barber,synth_v5_base
الله يرحم الوالدين: جاري ڨالي نسڨسي هنا على حلاڨ في عنابة,urgent_service,barber,synth_v6_urgency
جاري ڨالي نسڨسي هنا على حلاڨ في عنابة مضمون,find_worker,barber,synth_v6_quality
جاري ڨالي نسڨسي هنا على حلاڨ في عنابة في حي راقي,find_worker,barber,synth_v6_location
جاري ڨالي نسڨسي هنا على حلاڨ في عنابة راه خطير,find_worker,barber,synth_v6_intensifier
الكليمة تطلق ريحة كريهة ونحتاج لي يصلح الكليمة ديركت توا يعطيكم الصحة,urgent_service,ac_repair,synth_v5_base
مستعجل: الكليمة تطلق ريحة كريهة ونحتاج لي يصلح الكليمة ديركت توا يعطيكم الصحة,urgent_service,ac_repair,synth_v6_urgency
الكليمة تطلق ريحة كريهة ونحتاج لي يصلح الكليمة ديركت توا يعطيكم الصحة قبل الصيف,urgent_service,ac_repair,synth_v6_time
الكليمة والدة مريضة في الدار في تطلق ريحة كريهة ونحتاج لي يصلح الكليمة ديركت توا يعطيكم الصحة,urgent_service,ac_repair,synth_v6_persona
الكليمة تطلق ريحة كريهة ونحتاج لي يصلح الكليمة ديركت توا يعطيكم الصحة ثقة,urgent_service,ac_repair,synth_v6_quality
faux plafond avec lumiere indirecte 3awnouni,find_worker,plasterer,synth_v5_base
faux plafond avec lumiere indirecte 3awnouni ce mois,find_worker,plasterer,synth_v6_time
faux plafond avec lumiere indirecte 3awnouni men l humidité,find_worker,plasterer,synth_v6_seasonal
3nedi n9el tlaja wmachina lletab9 lthalth wne7taj wa7d ysel7ehali,find_worker,mover,synth_v5_base
الاومبرياج يزلڨ,find_worker,mechanic,synth_v5_base
راني مالك عمارة في الاومبرياج يزلڨ,find_worker,mechanic,synth_v6_persona
nhawes 3la chga llekra f batna,out_of_scope,none,synth_v5_base
nrakeb un lustre f salon 3awnouni,find_worker,electrician,synth_v5_base
yji daba: nrakeb un lustre f salon 3awnouni,urgent_service,electrician,synth_v6_urgency
nrakeb walida marida f un lustre f salon 3awnouni,find_worker,electrician,synth_v6_persona
nrakeb un lustre f salon 3awnouni m3a garantie,find_worker,electrician,synth_v6_quality
nrakeb un lustre f salon 3awnouni f dar cha3biya,find_worker,electrician,synth_v6_location
les amis depuis 3 jours 3andna portail ta3 garage mkasser,find_worker,welder,synth_v5_base
les amis depuis 3 jours 3andna portail ta3 garage mkasser fel 5eme etage,find_worker,welder,synth_v6_location
بليز خياط في غرداية دورك دورك، رتوش خفيف على روبة السهرة,urgent_service,tailor,synth_v5_base
مستعجل: بليز خياط في غرداية دورك دورك، رتوش خفيف على روبة السهرة,urgent_service,tailor,synth_v6_urgency
بليز خياط في غرداية دورك دورك، رتوش خفيف على روبة السهرة نهار الأحد العشية,urgent_service,tailor,synth_v6_time
ترأيع الجاكيطة الأديمة عاونوني,find_worker,tailor,synth_v5_base
توا توا: ترأيع الجاكيطة الأديمة عاونوني,urgent_service,tailor,synth_v6_urgency
toilette bouchée w el ma ytla3 w ma 3reftch win nrou7,find_worker,plumber,synth_v5_base
ya kho: toilette bouchée w el ma ytla3 w ma 3reftch win nrou7,urgent_service,plumber,synth_v6_urgency
toilette bouchée w 3andi magazin f el ma ytla3 w ma 3reftch win nrou7,find_worker,plumber,synth_v6_persona
kifah nchark f l3roud ta3 el khdemat?,app_question,none,synth_v5_base
rani n7awes 3la مول الضو f قسنطينة,find_worker,electrician,synth_v5_base
الله يرحم الوالدين: rani n7awes 3la مول الضو f قسنطينة,urgent_service,electrician,synth_v6_urgency
rani n7awes راني عجوز وحداني في 3la مول الضو f قسنطينة,find_worker,electrician,synth_v6_persona
خويا التلاجة ما تبردش والمأكلة تخسر شكون يجي يشوفها وشكرا مسبقا,find_worker,appliance_repair,synth_v5_base
خويا التلاجة ما تبردش والمأكلة تخسر شكون يجي يشوفها وشكرا مسبقا من الرطوبة,find_worker,appliance_repair,synth_v6_seasonal
les prix nta3 wa7ed y3aweni f khedma f dar f Annaba?,price_inquiry,none,synth_v5_base
نحتاج سباك زين في برج بوعريريج,find_worker,plumber,synth_v5_base
نحتاج سباك زين في برج بوعريريج في بيت شعبي,find_worker,plumber,synth_v6_location
نحوس على طبيب أسنان غايا في بليدة,out_of_scope,none,synth_v5_base
راني نحوس على نجار في سكيكدة,find_worker,carpenter,synth_v5_base
راني نحوس على نجار في سكيكدة الأسبوع الجاي,find_worker,carpenter,synth_v6_time
راني نحوس على نجار في سكيكدة في الطابق الخامس,find_worker,carpenter,synth_v6_location
الله يخليكم الكبوط تقطع من الكتف ومحتاج رتوش ومقدرتش نلقى حل,urgent_service,tailor,synth_v5_base
الله يخليكم الكبوط تقطع من الكتف ومحتاج رتوش ومقدرتش نلقى حل هاذ الشهر,urgent_service,tailor,synth_v6_time
win nechri gazon w les plantes f Skikda,out_of_scope,none,synth_v5_base
nheb net3allem la soudure kayen formation? ya kho,out_of_scope,none,synth_v5_base
شحال السوم تاع plakist؟,price_inquiry,plasterer,synth_v5_base
شحال السوم تاع plakist؟ اليوم أو غدوة,price_inquiry,plasterer,synth_v6_time
شحال السوم تاع plakist؟ ما عادش يتحمل,price_inquiry,plasterer,synth_v6_intensifier
سلام، شحال تكلف خدمة: نبغي نديار كارلاج جديد في الكوزينة؟,price_inquiry,mason,synth_v5_base
عاجل: سلام، شحال تكلف خدمة: نبغي نديار كارلاج جديد في الكوزينة؟,price_inquiry,mason,synth_v6_urgency
سلام، شحال تكلف خدمة: نبغي نديار كارلاج جديد في الكوزينة؟ من الرطوبة,price_inquiry,mason,synth_v6_seasonal
الله يخليكم الرطوبة اوست البلاكو تاع البيت ومأدرتش نلأى حل,urgent_service,plasterer,synth_v5_base
عاجل: الله يخليكم الرطوبة اوست البلاكو تاع البيت ومأدرتش نلأى حل,urgent_service,plasterer,synth_v6_urgency
الله يخليكم الرطوبة اوست البلاكو تاع البيت ومأدرتش نلأى حل من الصيف,urgent_service,plasterer,synth_v6_seasonal
الفرينات يديرو صوت يخوف من فضلكم,find_worker,mechanic,synth_v5_base
الفرينات يديرو صوت يخوف من فضلكم سريع,find_worker,mechanic,synth_v6_quality
الفرينات يديرو صوت يخوف من فضلكم في حي راقي,find_worker,mechanic,synth_v6_location
kifech nfe3l el mou93 bach yle9aouni l3mal?,app_question,none,synth_v5_base
ya khouya kifach n3ayet l worker apres la mission?,app_question,none,synth_v5_base
الدار فيها الكليمة تطلگ ريحة كريهة من سيمانة كاملة,find_worker,ac_repair,synth_v5_base
ارجو المساعدة بسرعة، الكوزينيار ما يشعلوش البلاكات تاعو,urgent_service,appliance_repair,synth_v5_base
ارجو عندي محل في المساعدة بسرعة، الكوزينيار ما يشعلوش البلاكات تاعو,urgent_service,appliance_repair,synth_v6_persona
ارجو المساعدة بسرعة، الكوزينيار ما يشعلوش البلاكات تاعو محترف,urgent_service,appliance_repair,synth_v6_quality
ارجو المساعدة بسرعة، الكوزينيار ما يشعلوش البلاكات تاعو ما نقدرش نبات هكذا,urgent_service,appliance_repair,synth_v6_intensifier
reparer les volets ta3 fenetres w ma 3reftch win nrou7 rabi y7afdkom,find_worker,carpenter,synth_v5_base
besoin vite: reparer les volets ta3 fenetres w ma 3reftch win nrou7 rabi y7afdkom,urgent_service,carpenter,synth_v6_urgency
reparer les volets ta3 fenetres w ma 3reftch win nrou7 rabi y7afdkom fel 5eme etage,find_worker,carpenter,synth_v6_location
reparer les volets ta3 fenetres w ma 3reftch win nrou7 rabi y7afdkom men l humidité,find_worker,carpenter,synth_v6_seasonal
نقدر نلقى كوافور يجي اليوم لـ بجاية؟,find_worker,barber,synth_v5_base
الله يرحم الوالدين: نقدر نلقى كوافور يجي اليوم لـ بجاية؟,urgent_service,barber,synth_v6_urgency
نقدر نلقى كوافور يجي اليوم لـ بجاية؟ الأسبوع هذا,find_worker,barber,synth_v6_time
نقدر نلقى كوافور يجي اليوم لـ بجاية؟ خايف يولي أكثر,find_worker,barber,synth_v6_intensifier
win kayen pharmacie 9riba f Oran?,out_of_scope,none,synth_v5_base
fuite d'eau f la cuisine 3awnouni,find_worker,plumber,synth_v5_base
