text,intent,profession,source
البلاط تاع الساحة تحرك وتكسر واش نديار,find_worker,mason,synth_v5_base
كاين رطوبة وتقشير في سقف البيت عاونوني,find_worker,painter,synth_v5_base
تنظيف الموكيت والكناپي من فضلكم,find_worker,cleaner,synth_v5_base
يا جماعة بليز مول الخياطة في مستغانم ضركا ضركا، نحب نخيط كسوة تقليدية للعرس,urgent_service,tailor,synth_v5_base
شكون يركب سڨي أوتوماتيك في الجنينة,out_of_scope,none,synth_v5_base
c'est quoi l'abonnement pro? wallah ghir 7asel,app_question,none,synth_v5_base
n7taj msel7 tlajat mlih f bsekra,find_worker,appliance_repair,synth_v5_base
شكون عندو نيميرو نتاع ناقل العفش في الجزائر العاصمة؟,find_worker,mover,synth_v5_base
lfnitra ma tsekrech mlih!! n7taj wa7d yji fissa3,urgent_service,carpenter,synth_v5_base
تصليح سودير في السلم الحديدي!! نحتاج واحد يجي فيسع وشكرا مسبقا,urgent_service,welder,synth_v5_base
seche-linge khasser wach ndir,find_worker,appliance_repair,synth_v5_base
طوفان الما في الكوزينة عاونوني,find_worker,plumber,synth_v5_base
عندي حلاڨة اللحية والتحديد ونحتاج واحد يصلحهالي,find_worker,barber,synth_v5_base
عندي مشكلة في الويفي نتاع دجيزي,out_of_scope,none,synth_v5_base
كسكسي لخمسين نفر لصدقة عاونوني,find_worker,caterer,synth_v5_base
شكون عندو نيميرو تاع منوزيي في مستغانم؟,find_worker,carpenter,synth_v5_base
دورك دورك نحب نزيد بريزة جديدة في البيرو,urgent_service,electrician,synth_v5_base
كسكسي لخمسين نفر لصدگه، شكون يعرف مول الطياب مليح؟,find_worker,caterer,synth_v5_base
ltlaja tdir sout ghrib wne7taj li ysala7 el machinat dirket tawa,urgent_service,appliance_repair,synth_v5_base
depuis 3 jours 3andna le portail khrej men blasstou svp,find_worker,welder,synth_v5_base
ch7al ykelf lپarki ta3 lbit tkherb?,price_inquiry,carpenter,synth_v5_base
شحال السوم تاع ميكانيكي؟ بارك الله فيكم,price_inquiry,mechanic,synth_v5_base
الله يخليكم نحتاج نزيد بيت فوق السطح ومقدرتش نلقى حل,urgent_service,mason,synth_v5_base
les prix ta3 mol l placo f Bordj Bou Arreridj?,price_inquiry,plasterer,synth_v5_base
الكونجيلاتور ما يجمدش، شكون يعرف مصلح تلاجات مليح؟,find_worker,appliance_repair,synth_v5_base
ngedr nlega kahrabaji yji lyoum l boumredas,find_worker,electrician,synth_v5_base
عاونوني! حفرة كبيرة في حيط الجبس وراني حاصل,urgent_service,plasterer,synth_v5_base
crepissage ta3 façade n7taj bennay tawa drouk,urgent_service,mason,synth_v5_base
شحال يدير sebbagh في Batna؟ والله غير حاصل,price_inquiry,painter,synth_v5_base
وين كاين أأرب صيدلية في الشلف؟,out_of_scope,none,synth_v5_base
الله يخليكم نبغي نديار فو بلافون بلاكو في الصالون ومقدرتش نلقى حل,urgent_service,plasterer,synth_v5_base
نحب نديار فو بلافون بلاكو في الصالون!! نحتاج واحد يجي فيسع,urgent_service,plasterer,synth_v5_base
شحال السوم تاع عاملة تنظيف؟,price_inquiry,cleaner,synth_v5_base
دلوني على واحد يعاونني في خدمة في الدار شاطر ومعقول,find_worker,none,synth_v5_base
la peinture t9echret ... chkoun ysal7hali?,find_worker,painter,synth_v5_base
واش هي الأسعار تاع واحد يعاونني في خدمة في الدار في بليدة,price_inquiry,none,synth_v5_base
يا جماعة علاش ما يوصلنيش الإشعار كي يجاوبني عامل؟,app_question,none,synth_v5_base
rani n7awes 3la agent de nettoyage f Bordj Bou Arreridj,find_worker,cleaner,synth_v5_base
n7awes jardinier mli7 ytayye7li les mauvaises herbes merci,out_of_scope,none,synth_v5_base
el karlaj ta3 le7mam tqel3 woula yjem3 el ma 3aounouni,find_worker,mason,synth_v5_base
serwal twil nheb ngassrou!! chkoun yji fissa3?,urgent_service,tailor,synth_v5_base
ya cheikh win nel9a pizzeria mli7a f سكيكدة?,out_of_scope,none,synth_v5_base
serwal twil nheb n9assrou chkoun 3ando solution,find_worker,tailor,synth_v5_base
واش هي الأسعار تاع واحد يعاونني في خدمة في الدار في غرداية؟,price_inquiry,none,synth_v5_base
نحوس على شأة للكراء في تيزي وزو,out_of_scope,none,synth_v5_base
"saha, kifach nbeddel el mhena ta3i f el broufil?",app_question,none,synth_v5_base
humidité fel mur chkoun 3ando solution,find_worker,mason,synth_v5_base
مستعجل: نحتاج كوافور اليوم في الشلف,urgent_service,barber,synth_v5_base
drouk dork rampe d escalier en fer ya kho,urgent_service,welder,synth_v5_base
"y3etikm ls7a, n7awes wa7d y3aweni fi khdema fi dar nacht f bjaia",find_worker,none,synth_v5_base
devis approximatif: traiteur pour f tour ramadan?,price_inquiry,caterer,synth_v5_base
نحوس وصفة طاجين حلو للعيد,out_of_scope,none,synth_v5_base
شحال يدير لي يدير الميناج في جيجل؟,price_inquiry,cleaner,synth_v5_base
الباب تاع الكوزينة تكسر,find_worker,carpenter,synth_v5_base
ch7al ykalefni femme de ménage pour une journee? rabi y7afdkom,price_inquiry,cleaner,synth_v5_base
ch7al taman bach ndir les murs mkharbchin ye7tajo enduit?,price_inquiry,painter,synth_v5_base
faux plafond ba13 f salon men fadlkom,find_worker,plasterer,synth_v5_base
wach kayen tabbakha 9rib meni f Chlef?,find_worker,caterer,synth_v5_base
3awnouni toilette bouchée w el ma ytla3 w rani 7asel,urgent_service,plumber,synth_v5_base
win nelqa les demandes li b3aththom?,app_question,none,synth_v5_base
جاري قالي نسقسي هنا على صباغ في سطيف,find_worker,painter,synth_v5_base
قنوات الما تاع الدار قدام يسقطو!! نحتاج واحد يجي فيسع,urgent_service,plumber,synth_v5_base
شحال يكلفني كهربائي لليوم كامل؟,price_inquiry,electrician,synth_v5_base
ارجو المساعدة بسرعة، الكشابية محتاجة ترڨيع,urgent_service,tailor,synth_v5_base
نحوس على ريسطورون مليح للعشاء في Ghardaia,out_of_scope,none,synth_v5_base
الدار فيها نبغي نزيد بريزة جديدة في البيرو من سيمانة كاملة,find_worker,electrician,synth_v5_base
les prix nta3 électricien f Ouargla?,price_inquiry,electrician,synth_v5_base
شحال تكلف خدمة: الطوموبيل ما تحبش تشعل؟,price_inquiry,mechanic,synth_v5_base
ta7fifa w l7ya ... chkoun ysal7hali?,find_worker,barber,synth_v5_base
win ncheri lzre3 walourd llejnan fi batna?,out_of_scope,none,synth_v5_base
كيفاش نڨيّم العامل بعد الخدمة؟,app_question,none,synth_v5_base
سلام يعطيكم الصحة,greeting_chitchat,none,synth_v5_base
n7taj wa7d yqes el 7chich ta3 jardin,out_of_scope,none,synth_v5_base
wach rahi akhbar lmatch ta3 el bar7?,out_of_scope,none,synth_v5_base
دلوني على reparateur climatiseur شاطر ومعقول,find_worker,ac_repair,synth_v5_base
واش التطبيڨ يخدم بلا انترنات,app_question,none,synth_v5_base
kifach ndiar kount fisbouk?,out_of_scope,none,synth_v5_base
n7taj kouafour yji lledar nhar l3res wmazal ma l9itch li ysel7eha,find_worker,barber,synth_v5_base
les prix ta3 خياطة f غرداية,price_inquiry,tailor,synth_v5_base
وين نشري ماكينة خياطة جديدة في مستغانم,out_of_scope,none,synth_v5_base
disjoncteur yti7 kol chwiya 3awnouni,find_worker,electrician,synth_v5_base
الدار فيها نبغي طباخة تجي تطيب في الدار لمناسبة من سيمانة كاملة,find_worker,caterer,synth_v5_base
من فضلكم بريز محروقة من فضلكم,find_worker,electrician,synth_v5_base
win kayen pharmacie qriba f Ouargla? rabi y7afdkom,out_of_scope,none,synth_v5_base
wach el khlas ykoun kach wla balkarta?,app_question,none,synth_v5_base
n7awes 3la appartement l kra f Biskra,out_of_scope,none,synth_v5_base
win kayen pharmacie qriba f Chlef?,out_of_scope,none,synth_v5_base
عندي نديرو حيط بلاكو نقسمو بيه البيت في الدار، واش نديار؟,find_worker,plasterer,synth_v5_base
m3elich t9ouli kifech rah el t9es fi stif,out_of_scope,none,synth_v5_base
7ala mset3ejla: lsbagha t9echret f lbit merci,urgent_service,painter,synth_v5_base
نحتاج واحد يقص الحشيش تاع الجنان والله غير حاصل,out_of_scope,none,synth_v5_base
الطوموبيل تحبس في نص الطريق,find_worker,mechanic,synth_v5_base
جاري قالي نسقسي هنا على سباك في بسكرة,find_worker,plumber,synth_v5_base
خويا الباب الحديدية خرجت من بلاصتها شكون يجي يشوفها,find_worker,welder,synth_v5_base
شحال السوم تاع مول السباكة؟ الله يخليك,price_inquiry,plumber,synth_v5_base
kayen ri7a mjari f le7mam 3aounouni,find_worker,plumber,synth_v5_base
les amis kifach nfe3l el mou93 bach yle9aouni el 3mal?,app_question,none,synth_v5_base
"svp mécanicien f Setif vite, clim ta3 tonobil ma tberredch",urgent_service,mechanic,synth_v5_base
les prix ta3 peintre f Alger?,price_inquiry,painter,synth_v5_base
3andi clim tetlok ri7a khayba,find_worker,ac_repair,synth_v5_base
rani n7awes 3la coiffeur f Constantine,find_worker,barber,synth_v5_base
"slm, wach kayen لي ينقل الأثاث 9rib meni f ورقلة?",find_worker,mover,synth_v5_base
wach n9der nkoun worker w client f meme temps?,app_question,none,synth_v5_base
3andi nbeddel couleur ta3 salon,find_worker,painter,synth_v5_base
واش نڨدر نستعمل التطبيڨ كضيف بلا كونت؟ والله غير حاصل,app_question,none,synth_v5_base
عندي نقل تلاجة وماشينة للطابق الثالث,find_worker,mover,synth_v5_base
وين نگرا لانجليزية في غرداية؟,out_of_scope,none,synth_v5_base
location camion m3a demenageurs ... chkoun ysal7hali?,find_worker,mover,synth_v5_base
porte mkessra ... chkoun ysal7hali,find_worker,carpenter,synth_v5_base
les prix ta3 mécanicien f Alger?,price_inquiry,mechanic,synth_v5_base
coupe degradé m3a trait 3awnouni,find_worker,barber,synth_v5_base
wach n2der nkoun worker w client f meme temps?,app_question,none,synth_v5_base
نڨل تلاجة وماشينة للطابڨ الثالث ونحتاج ديمناجور ديركت دوك,urgent_service,mover,synth_v5_base
sa7bi ch7al taman bach ndir porte en fer forgé lel 7ouch?,price_inquiry,welder,synth_v5_base
n7taj wa7d y3aweni f khdema fi dar yji ghodwa el sba7 l batna,find_worker,none,synth_v5_base
شكون ربح الكان هاد العام؟ الله يخليك,out_of_scope,none,synth_v5_base
kifach nactivi la localisation fel appli?,app_question,none,synth_v5_base
bche7al lkhdema ta3 demenageur tgeriba?,price_inquiry,mover,synth_v5_base
ضروك دورك نبغي صبغة ومشطة في الدار,urgent_service,barber,synth_v5_base
dlouni 3la naql el 3fech chatr wme3qoul,find_worker,mover,synth_v5_base
kifach nactivi la localisation fel appli? ya kho,app_question,none,synth_v5_base
peinture ta3 chambre d'enfants w ma 3reftch win nrou7,find_worker,painter,synth_v5_base
ya khouya balselama,greeting_chitchat,none,synth_v5_base
ch7al lsoum ta3 masoun?,price_inquiry,mason,synth_v5_base
win kayen pharmacie 9riba f تيزي وزو?,out_of_scope,none,synth_v5_base
n7awes 3la appartement l kra f Constantine,out_of_scope,none,synth_v5_base
wech n9edr nleghi tleb b3ethtou?,app_question,none,synth_v5_base
عاونوني! اللافابو راه يفويتي وراني حاصل,urgent_service,plumber,synth_v5_base
bche7al el khdema nta3 soudour t9eriba?,price_inquiry,welder,synth_v5_base
نگدر نلگى دهان يجي اليوم لـ غرداية؟,find_worker,painter,synth_v5_base
wach ngder nkoun worker w client f meme temps? rabi y7afdkom,app_question,none,synth_v5_base
rani n7awes 3la femme de ménage f Setif,find_worker,cleaner,synth_v5_base
نحتاج عمال ينزلولي العفش من الطابق الخامس!! نحتاج واحد يجي فيسع,urgent_service,mover,synth_v5_base
شحال يكلف نحتاج تريتور لفطور رمضان لعائلة كبيرة؟,price_inquiry,caterer,synth_v5_base
الماشينة تاع الصابون تجري الما من تحت فيسع فيسع,urgent_service,appliance_repair,synth_v5_base
tseb7ou 3la khir,greeting_chitchat,none,synth_v5_base
"ya cheikh nsit klema el sr, wech ndiar?",app_question,none,synth_v5_base
compte guest kifah ykhdem,app_question,none,synth_v5_base
شحال يكلفني agent de nettoyage لليوم كامل؟,price_inquiry,cleaner,synth_v5_base
n7taj arfef llebirou fissa3 fissa3,urgent_service,carpenter,synth_v5_base
البيسي تاعي ولا ثأيل بزاف واش نديار؟,out_of_scope,none,synth_v5_base
كيفاش نشوف تڨييمات العامل ڨبل ما نخدم معاه؟,app_question,none,synth_v5_base
الطابلة تاع الصالون محتاجة تصليح شكون عندو حل,find_worker,carpenter,synth_v5_base
طوفان الما في الكوزينة!! نحتاج واحد يجي فيسع,urgent_service,plumber,synth_v5_base
"bliz masoun f tizi wzou dorka dork, plafond el gharaj tai7 mnou el asment wbain l7did",urgent_service,mason,synth_v5_base
ya cheikh t7iati likm,greeting_chitchat,none,synth_v5_base
llh ykhelikm tritour llekhtana nhar ljme3a wmegdertech nlega 7l,urgent_service,caterer,synth_v5_base
عندي الدار محتاجة تنظيف عميڨ في الدار، واش نديار؟,find_worker,cleaner,synth_v5_base
3nedi tritour llekhtana nhar ljme3a wne7taj wa7d ysel7ehali,find_worker,caterer,synth_v5_base
واش هي الأسعار نتاع sebbagh في Jijel؟,price_inquiry,painter,synth_v5_base
شحال تكلف خدمة: كليمة الطوموبيل ما تبردش؟,price_inquiry,mechanic,synth_v5_base
من فضلكم عندي نبغي نديار باب حديد للحوش,find_worker,welder,synth_v5_base
يا خويا واش راهي أخبار الماتش تاع البارح؟,out_of_scope,none,synth_v5_base
moteur yeskhon yasser 3awnouni,find_worker,mechanic,synth_v5_base
نحوس على ريسطورون زين للعشاء في مستغانم,out_of_scope,none,synth_v5_base
وين نشري الزرع والورد للجنان في Oran؟,out_of_scope,none,synth_v5_base
سلام خويا، شحال يكلف نحتاج تركيب كليمة جديدة؟,price_inquiry,ac_repair,synth_v5_base
"bonjour, nheb net3allem la couture kayen des cours?",out_of_scope,none,synth_v5_base
نحتاج طاكسي للمطار غدوة الصباح بارك الله فيكم,out_of_scope,none,synth_v5_base
déplacer la clim l chambre okhra men fadlkom,find_worker,ac_repair,synth_v5_base
شحال تكلف خدمة: نبغي نركب تريات في السڨف؟,price_inquiry,electrician,synth_v5_base
sa7bi 3lach les notifications ma yjounich?,app_question,none,synth_v5_base
ya cheikh ch7al ydir moul el jbes fi batna?,price_inquiry,plasterer,synth_v5_base
win nel9a pizzeria mli7a f Tlemcen,out_of_scope,none,synth_v5_base
شحال راهي الساعة؟ والله غير حاصل,out_of_scope,none,synth_v5_base
repeindre la façade ta3 dar men fadlkom,find_worker,painter,synth_v5_base
ngedr nlega kahrabji yji lyoum l Oran?,find_worker,electrician,synth_v5_base
"slm, nb7ath 3la babysitter l wladi",out_of_scope,none,synth_v5_base
شحال يكلف نحب نركب باب رئيسية جديدة؟,price_inquiry,carpenter,synth_v5_base
n7taj sbagha plafond wne7taj dhan dirket tawa,urgent_service,painter,synth_v5_base
كيفاش نبدل المهنة تاعي في البروفيل؟ يعطيكم الصحة,app_question,none,synth_v5_base
cas urgent: etancheite ta3 stah ya kho,urgent_service,mason,synth_v5_base
يا جماعة تقصير الكم تاع القميجة من فضلكم,find_worker,tailor,synth_v5_base
3aounouni! el moutour ysekhn bezzaf wrani 7asl,urgent_service,mechanic,synth_v5_base
n7eb nte3lem el khiata wech kayen tkouin 9rib?,out_of_scope,none,synth_v5_base
الكم تاع الفيستة طويل ويحتاج تأصير شكون عندو حل,find_worker,tailor,synth_v5_base
شحال يدير مول البناء في وهران؟,price_inquiry,mason,synth_v5_base
win nechri machine a coudre f Bordj Bou Arreridj?,out_of_scope,none,synth_v5_base
"svp sebbak f Annaba vite, chauffe-eau ma yeskhonch",urgent_service,plumber,synth_v5_base
"svp sebbak f Bordj Bou Arreridj vite, ri7at el mjari fel hammam",urgent_service,plumber,synth_v5_base
combien coute un reparateur climatiseur?,price_inquiry,ac_repair,synth_v5_base
نحتاج نركب سخان الما جديد واش نديار,find_worker,plumber,synth_v5_base
راني نحوس على مول السودير في بسكرة,find_worker,welder,synth_v5_base
شكون عندو نيميرو تاع مول الجبس في بليدة؟,find_worker,plasterer,synth_v5_base
عندي نحب صباغة غرفة الأطفال بألوان شابة ونحتاج واحد يصلحهالي,find_worker,painter,synth_v5_base
الله يخليكم الديجونكتور يطيح ديما ومڨدرتش نلڨى حل,urgent_service,electrician,synth_v5_base
devis approximatif: clim nta3 tonobil ma tberredch,price_inquiry,mechanic,synth_v5_base
شحال يكلف نحتاج صباغة السقف؟,price_inquiry,painter,synth_v5_base
escalier en bois yzegzeg!! chkoun yji fissa3?,urgent_service,carpenter,synth_v5_base
ya khouya jari gali nsegsi hna 3la khiata f boumredas,find_worker,tailor,synth_v5_base
مستعجل: نحتاج barbier اليوم في Alger,urgent_service,barber,synth_v5_base
location camion m3a demenageurs wach ndir,find_worker,mover,synth_v5_base
نحتاج كوافور يجي للدار نهار العرس!! نحتاج واحد يجي فيسع,urgent_service,barber,synth_v5_base
شحال نخلص باش نصلح ريحة كابل محروگ؟ الله يخليك,price_inquiry,electrician,synth_v5_base
جاري قالي نسقسي هنا على مصلح الأجهزه في عنابه,find_worker,appliance_repair,synth_v5_base
bche7al el khdema ta3 khayat t9eriba?,price_inquiry,tailor,synth_v5_base
les amis restaurant mli7 l le diner f Boumerdes?,out_of_scope,none,synth_v5_base
win nle2a bitziria mli7a fi msetghanm?,out_of_scope,none,synth_v5_base
wach kayen cuisiniere grib meni f Blida?,find_worker,caterer,synth_v5_base
الدار فيها الكليمة ناأصها غاز من سيمانة كاملة,find_worker,ac_repair,synth_v5_base
"saha, n7awes 3la appartement l kra f Ouargla",out_of_scope,none,synth_v5_base
الكناپي ولا مصفر من الاولاد ويحتاج غسيل عميق من فضلكم وشكرا مسبقا,find_worker,cleaner,synth_v5_base
الباب الحديدية خرجت من بلاصتها واش نديار,find_worker,welder,synth_v5_base
n7awes 3la appartement l kra f Mostaganem ya kho,out_of_scope,none,synth_v5_base
n7taj tiab lloulima nhar lsbet chkoun 3nedou 7l merci,find_worker,caterer,synth_v5_base
راني نحوس على مصلح الأجهزه في غردايه,find_worker,appliance_repair,synth_v5_base
نحوس على ريسطورون مليح للعشاء في تيزي وزو,out_of_scope,none,synth_v5_base
نبغي نتعلم الكهرباء واش كاين تكوين؟ ياخو,out_of_scope,none,synth_v5_base
chkoun 3nedou nimirou ta3 wa7d y3aweni f khdema fi eddar fi Tiaret? merci,find_worker,none,synth_v5_base
el پarki ta3 lbit tkherb chkoun 3nedou 7l,find_worker,carpenter,synth_v5_base
نحوس على ريسطورون مليح للعشاء في بسكرة,out_of_scope,none,synth_v5_base
شحال نخلص باش نصلح نحب نخيط قندورة للعيد؟,price_inquiry,tailor,synth_v5_base
واش هي الأسعار تاع حلاق في عنابة؟,price_inquiry,barber,synth_v5_base
ecran ta3 telephone therres win nsal7ou? wallah ghir 7asel,out_of_scope,none,synth_v5_base
السياج الأخضر تاع الجنان يحتاج تقليم وشكرا مسبقا,out_of_scope,none,synth_v5_base
3andi gateaux traditionnels lel 3ers,find_worker,caterer,synth_v5_base
واش هي الأسعار تاع صباغ في بسكرة,price_inquiry,painter,synth_v5_base
ch7al nkhalles bach nsale7 escalier en bois yzegzeg?,price_inquiry,carpenter,synth_v5_base
depuis 3 jours 3andna rampe d escalier en fer,find_worker,welder,synth_v5_base
les prix ta3 menuisier f Tiaret?,price_inquiry,carpenter,synth_v5_base
n7eb ncheri machina saboun jdida chhal el soum,out_of_scope,none,synth_v5_base
شحال يكلف نحول من وهران للعاصمة ونحتاج نگل العفش؟ والله غير حاصل,price_inquiry,mover,synth_v5_base
واش الخلاص يكون كاش ولا بالكارطة؟ ياخو,app_question,none,synth_v5_base
نبغي نديار قفص حديد فوق السطح، شكون يعرف سودور مليح؟,find_worker,welder,synth_v5_base
صاحبي عندي كاين ريحة مجاري في الحمام في الدار، واش نديار؟,find_worker,plumber,synth_v5_base
restaurant mli7 l le diner f Blida?,out_of_scope,none,synth_v5_base
شحال يكلفني مول الطياب لليوم كامل؟,price_inquiry,caterer,synth_v5_base
ch7al taman bach ndir cuisine en bois sur mesure,price_inquiry,carpenter,synth_v5_base
صحا خويا يعطيكم الصحة,greeting_chitchat,none,synth_v5_base
compte guest kifach ykhdem,app_question,none,synth_v5_base
شحال تكلف خدمة: طباخة تطيب الشخشوخة لمناسبة؟,price_inquiry,caterer,synth_v5_base
urgence!! des etageres l biro f سطيف,urgent_service,carpenter,synth_v5_base
ch7al ydir électricien f Annaba?,price_inquiry,electrician,synth_v5_base
خويا الحيط فيه شأوأ كبار شكون يجي يشوفها,find_worker,mason,synth_v5_base
kifach nbeddel r9em tilifouni f lkount?,app_question,none,synth_v5_base
combien pour fissures kbar fel 7it?,price_inquiry,mason,synth_v5_base
وين نشري ماكينة خياطة جديدة في Ghardaia؟,out_of_scope,none,synth_v5_base
نديرو درابزين حديد للدرج!! نحتاج واحد يجي فيسع,urgent_service,welder,synth_v5_base
كاين رطوبة وتقشير في سقف البيت، شكون يعرف مول الصباغة مليح؟,find_worker,painter,synth_v5_base
وين نشري ماكينة خياطة جديدة في برج بوعريريج؟,out_of_scope,none,synth_v5_base
الروبة تحتاج تضييگ من الجناب واش نديار,find_worker,tailor,synth_v5_base
عندي كاين ريحة مجاري في الحمام ونحتاج واحد يصلحهالي الله يخليك,find_worker,plumber,synth_v5_base
ch7al ykalefni مول الطياب pour une journee?,price_inquiry,caterer,synth_v5_base
ارجو المساعدة بسرعة، الجبس تاع السڨف تشڨڨ ومحتاج تصليح,urgent_service,plasterer,synth_v5_base
nbi3 telephone samsung presque jdid svp,out_of_scope,none,synth_v5_base
nettoyage ta3 dar kamla men fadlkom,find_worker,cleaner,synth_v5_base
ياخو نقدر نلقى واحد يعاونني في خدمة في الدار يجي اليوم لـ سكيكدة؟,find_worker,none,synth_v5_base
lsbagha t9echret f el bit mn fdelkem,find_worker,painter,synth_v5_base
3andi la roue tneffes,find_worker,mechanic,synth_v5_base
"y3etikm el s7a, n7awes wa7d y3aweni f khdema f eddar nacht f boumredas",find_worker,none,synth_v5_base
شحال تكلف خدمة: السڨف نتاع البلاكو طاح منو طرف؟,price_inquiry,plasterer,synth_v5_base
شحال السوم تاع بلومبيي؟,price_inquiry,plumber,synth_v5_base
"nsit klema el sr, wach ndiar",app_question,none,synth_v5_base
le platre nta3 plafond tcheqqeq,find_worker,plasterer,synth_v5_base
نحتاج كاميو صغير ننڨل بيه الأثاث عاونوني,find_worker,mover,synth_v5_base
سلام عليكم وشكرا مسبقا,greeting_chitchat,none,synth_v5_base
شحال يكلف حيط الحوش مايل وخايفين يطيح؟,price_inquiry,mason,synth_v5_base
سلام خويا، شحال تكلف خدمة: نحب نكوموندي حلويات تقليدية للعرس؟,price_inquiry,caterer,synth_v5_base
التيليفون تاعي تهرس الايكران وين نصلحو؟,out_of_scope,none,synth_v5_base
kifech nkhedm bhad lttebiq,app_question,none,synth_v5_base
dlouni 3la l7am chatr wme39oul,find_worker,welder,synth_v5_base
"sa7bi bliz t9eni klimatizour f tizi wzou dork dork, el klima ttel9 ri7a kriha",urgent_service,ac_repair,synth_v5_base
n7taj wa7d yqes el 7chich ta3 el jnan,out_of_scope,none,synth_v5_base
واش الخلاص يكون كاش ولا بالكارطة,app_question,none,synth_v5_base
toute la maison sans courant fissa3 svp,urgent_service,electrician,synth_v5_base
n7eb nte3lem lkhiata wach kayen tkouin 9rib?,out_of_scope,none,synth_v5_base
win nechri machine a coudre f Tlemcen?,out_of_scope,none,synth_v5_base
شحال راهي الساعة؟ وشكرا مسبقا,out_of_scope,none,synth_v5_base
شكون يركب سگي أوتوماتيك في الجنينة؟,out_of_scope,none,synth_v5_base
يا جماعة جاري قالي نسقسي هنا على لي يصلح الماشينات في عنابة,find_worker,appliance_repair,synth_v5_base
combien coute un couturiere? svp,price_inquiry,tailor,synth_v5_base
يا شيخ كيفاش نشارك في العروض تاع الخدمات؟,app_question,none,synth_v5_base
شحال السوم تاع ناقل العفش؟,price_inquiry,mover,synth_v5_base
نقدر نلقى دهان يجي اليوم لـ بومرداس؟ ياخو,find_worker,painter,synth_v5_base
n9edr nle9a mikanisian yji lyoum l wre9la?,find_worker,mechanic,synth_v5_base
changer le cablage 9dim!! chkoun yji fissa3?,urgent_service,electrician,synth_v5_base
jari 9ali nse9si hna 3la fam dou minaj f brej bou3ririj w chokran,find_worker,cleaner,synth_v5_base
شحال تكلف خدمة: الما يقطر من سقف الحمام؟,price_inquiry,plumber,synth_v5_base
n7oul mn wheran lle3asma wne7taj n9el el 3fech wne7taj dimnajour dirket tawa,urgent_service,mover,synth_v5_base
وين نقرا لانجليزية في برج بوعريريج؟,out_of_scope,none,synth_v5_base
el jnan m7etaj tne9ia w9azoun jdid,out_of_scope,none,synth_v5_base
واش هي الأسعار تاع مول الضو في الجزائر العاصمة؟,price_inquiry,electrician,synth_v5_base
دلوني على كوافور شاطر ومعأول,find_worker,barber,synth_v5_base
شحال يدير نجار في مستغانم؟,price_inquiry,carpenter,synth_v5_base
ضروك دورك الكشابية محتاجة ترڨيع,urgent_service,tailor,synth_v5_base
"slm, wach kayen khayat 9rib meni f Boumerdes?",find_worker,tailor,synth_v5_base
"bonjour, le paiement fel appli kifach ykoun?",app_question,none,synth_v5_base
wach kayen wa7ed y3aweni f khedma f dar grib meni f جيجل?,find_worker,none,synth_v5_base
بشحال الخدمة تاع لحّام تأريبا,price_inquiry,welder,synth_v5_base
el lh ykhelikm tbakha l7efla el nja7 wmeqdertech nleqa 7l,urgent_service,caterer,synth_v5_base
n7taj tarkib klima jdida chkoun 3nedou 7l,find_worker,ac_repair,synth_v5_base
wach kayen réparateur électroménager grib meni f Oran?,find_worker,appliance_repair,synth_v5_base
عندي الكناپي ولا مصفر من الاولاد ويحتاج غسيل عميق ونحتاج واحد يصلحهالي,find_worker,cleaner,synth_v5_base
rani n7awes 3la li yne2l el athath fi batna,find_worker,mover,synth_v5_base
شحال السوم تاع لي يصلح الماشينات؟,price_inquiry,appliance_repair,synth_v5_base
صاحبي الله يخليكم السروال يحتاج تقصير ومقدرتش نلقى حل,urgent_service,tailor,synth_v5_base
ya cheikh y3etik el s7a,greeting_chitchat,none,synth_v5_base
شحال يدير مول الكليمة في تيزي وزو؟,price_inquiry,ac_repair,synth_v5_base
طوفان الما في الكوزينه ونحتاج بلومبيي ديركت توا,urgent_service,plumber,synth_v5_base
win kayen a9reb sidlia fi jijl?,out_of_scope,none,synth_v5_base
la chape ta3 les chambres 9bel le parquet w ma 3reftch win nrou7,find_worker,mason,synth_v5_base
سلام خويا، نحب نتعلم الكهرباء واش كاين تكوين؟,out_of_scope,none,synth_v5_base
nheb réparateur électroménager yji lyoum l Setif,find_worker,appliance_repair,synth_v5_base
ريحة كابل محروق فيسع فيسع,urgent_service,electrician,synth_v5_base
rahi 3nedi ndirou drabzin 7did lledrej w7asl,find_worker,welder,synth_v5_base
kifach nbeddel lmhena ta3i fi el broufil,app_question,none,synth_v5_base
بشحال الخدمه تاع لي يصلح الكليمه تقريبا؟,price_inquiry,ac_repair,synth_v5_base
"saha, win kayen pharmacie 9riba f Oran?",out_of_scope,none,synth_v5_base
reparer les volets ta3 fenetres ... chkoun ysal7hali?,find_worker,carpenter,synth_v5_base
"les amis j'ai oublié mon mot de passe, wach ndir?",app_question,none,synth_v5_base
بشحال الخدمة تاع reparateur machine a laver تگريبا؟,price_inquiry,appliance_repair,synth_v5_base
شحال السوم تاع mikanisyan؟,price_inquiry,mechanic,synth_v5_base
urgence!! femme de menage teji kol jem3a f Tizi Ouzou,urgent_service,cleaner,synth_v5_base
nhawes jnaini yqelm lachjar ta3 el jnan,out_of_scope,none,synth_v5_base
وين نشري الزرع والورد للجنان في قسنطينة؟,out_of_scope,none,synth_v5_base
kifach neb3et demande de service? svp,app_question,none,synth_v5_base
