text,intent,profession,source
3andi nqel les meubles l dar jdida,find_worker,mover,synth
"bonjour, depuis 3 jours 3andna déménagement complet",find_worker,mover,synth
وين نڨرا لانجليزية في ورڨلة؟,out_of_scope,none,synth
la voiture tdakhen dokhan k7el w ma 3reftch win nrou7,find_worker,mechanic,synth
repas ta3 khetana jour el jem3a 3awnouni,find_worker,caterer,synth
"svp mecanicien f Tiaret vite, les freins ydiro bruit",urgent_service,mechanic,synth
واش هي الأسعار تاع نجار في سكيكدة؟,price_inquiry,carpenter,synth
كيفاش نقيّم العامل بعد الخدمة,app_question,none,synth
شحال يكلفني مول البلاكو لليوم كامل؟,price_inquiry,plasterer,synth
cas urgent: installation chauffe-eau jdid,urgent_service,plumber,synth
تركيب بلاكو بلاتر مع السبوتات من فضلكم,find_worker,plasterer,synth
isolation avec ba13 ... chkoun ysal7hali?,find_worker,plasterer,synth
cas urgent: fuite d'eau f la cuisine,urgent_service,plumber,synth
شحال تكلف خدمة: نحتاج أرفف للبيرو؟,price_inquiry,carpenter,synth
عندي نبدلو الدار الشهر الجاي ونحتاجو نڨل الڨش في الدار، واش نديار,find_worker,mover,synth
kifah nactivi la localisation fel appli? ya kho,app_question,none,synth
كيفاه نبدل رقم تيليفوني في الكونت؟,app_question,none,synth
ecran nta3 telephone therres win nsal7ou?,out_of_scope,none,synth
"les amis 3andi les lampes yrigliw wa7edhom, chkoun ye3ref electricien mli7?",find_worker,electrician,synth
wach kayen mécanicien 9rib meni f Skikda? ya kho,find_worker,mechanic,synth
شحال نخلص باش نصلح رتوش خفيف على روبة السهرة؟,price_inquiry,tailor,synth
transport nta3 les affaires l dar jdida n7taj transport meubles tawa douk,urgent_service,mover,synth
nheb ndir porte blindée!! chkoun yji fissa3,urgent_service,welder,synth
win kayen pharmacie griba f Blida? w chokran,out_of_scope,none,synth
win nechri machine a coudre f Annaba?,out_of_scope,none,synth
n7awes 3la dentiste mli7 f Blida,out_of_scope,none,synth
يا جماعة واش الأحوال؟,greeting_chitchat,none,synth
les amis win nechri gazon w les plantes f Constantine?,out_of_scope,none,synth
"svp demenageur f Alger vite, n7awlou l dar jdida f nefs el 7ay",urgent_service,mover,synth
الروبة تحتاج تضييگ من الجناب من فضلكم,find_worker,tailor,synth
nqel les meubles l dar jdida wach ndir,find_worker,mover,synth
من فضلكم كيفاه نشارك في العروض تاع الخدمات؟,app_question,none,synth
نحوس على طبيب أسنان زين في سكيكدة,out_of_scope,none,synth
combien pour installation chauffe-eau jdid?,price_inquiry,plumber,synth
الدار فيها نحتاج كاميو صغير ننقل بيه الأثاث من سيمانة كاملة,find_worker,mover,synth
شحال يكلف الكليمة ما تسخنش في الشتا؟,price_inquiry,ac_repair,synth
بليز صباغ في مستغانم دورك دورك، نحب نصبغ الدار قبل العيد,urgent_service,painter,synth
يا شيخ نقدر نلقى مول الخياطة يجي اليوم لـ سطيف؟,find_worker,tailor,synth
devis approximatif: femme de menage teji kol jem3a,price_inquiry,cleaner,synth
عندي نقل مكتب من وسط المدينة في الدار، واش نديار؟,find_worker,mover,synth
devis approximatif: porte en fer forgé lel 7ouch?,price_inquiry,welder,synth
الدار فيها اللافيسال تحبس في نص البروغرام من سيمانة كاملة,find_worker,appliance_repair,synth
نحتاج كوافور زين في غرداية,find_worker,barber,synth
نحب نتعلم الكهرباء واش كاين تكوين,out_of_scope,none,synth
يعطيكم الصحة، نحوس لحّام ناشط في غرداية,find_worker,welder,synth
الماشينة نتاع الصابون تجري الما من تحت من فضلكم,find_worker,appliance_repair,synth
شكون عندو نيميرو تاع ماصون في تيارت؟,find_worker,mason,synth
واش راك,greeting_chitchat,none,synth
ya kho win nechri machine a coudre f Constantine?,out_of_scope,none,synth
win kayen pharmacie 9riba f الشلف?,out_of_scope,none,synth
je cherche un réparateur électroménager à Ghardaia,find_worker,appliance_repair,synth
سلام وشكرا مسبأا,greeting_chitchat,none,synth
retouche ta3 costume,find_worker,tailor,synth
كيفاش نگيّم العامل بعد الخدمة؟ والله غير حاصل,app_question,none,synth
نبغي نتعلم الحلاقة باش نحل صالون,out_of_scope,none,synth
n7awes 3la appartement l kra f Bordj Bou Arreridj,out_of_scope,none,synth
salam rabi y7afdkom,greeting_chitchat,none,synth
kifah n3ayet l worker apres la mission? rabi y7afdkom,app_question,none,synth
من فضلكم واش الأحوال؟,greeting_chitchat,none,synth
restaurant mli7 l le diner f Ghardaia?,out_of_scope,none,synth
ndiro des marches 9oddam el bab chkoun 3ando solution,find_worker,mason,synth
كيفاه نشوف تڨييمات العامل ڨبل ما نخدم معاه؟,app_question,none,synth
واش التطبيق يخدم بلا انترنات؟ وشكرا مسبقا,app_question,none,synth
"slm, ma l2itch peintre disponible f Biskra",find_worker,painter,synth
الاومبرياج يزلڨ,find_worker,mechanic,synth
الله يخليكم طباخة لحفلة النجاح ومقدرتش نلقى حل,urgent_service,caterer,synth
les prix ta3 mikanisyan f Tlemcen?,price_inquiry,mechanic,synth
cas urgent: changer la fermeture ta3 pantalon,urgent_service,tailor,synth
كيفاش نڨيّم العامل بعد الخدمة؟ والله غير حاصل,app_question,none,synth
ch7al nkhalles bach nsale7 lave-vaisselle y7bes f nos?,price_inquiry,appliance_repair,synth
سلام، شكرا بزاف,greeting_chitchat,none,synth
prise ma7rou9a ... chkoun ysal7hali,find_worker,electrician,synth
rani n7awes 3la plombier f Setif,find_worker,plumber,synth
عندي كسكسي لخمسين نفر لصدقة ونحتاج واحد يصلحهالي,find_worker,caterer,synth
سلام خويا، شحال يكلف الكناپي ولا مصفر من الاولاد ويحتاج غسيل عميق؟,price_inquiry,cleaner,synth
الدار فيها نأل تلاجة وماشينة للطابأ الثالث من سيمانة كاملة يعطيكم الصحة,find_worker,mover,synth
نبغي نركب لافابو جديد في الحمام من فضلكم,find_worker,plumber,synth
etancheite ta3 stah!! chkoun yji fissa3?,urgent_service,mason,synth
طوفان الما في الكوزينة!! نحتاج واحد يجي فيسع,urgent_service,plumber,synth
merci bcp merci,greeting_chitchat,none,synth
combien coute un demenageur?,price_inquiry,mover,synth
3andi nettoyage w entretien ta3 la clim w chokran,find_worker,ac_repair,synth
سلام، نحب نشري طوموبيل مستعملة، واش تنصحوني؟,out_of_scope,none,synth
كيفاه نبدل رڨم تيليفوني في الكونت؟,app_question,none,synth
خويا الفنيترة ما تسكرش غايا شكون يجي يشوفها,find_worker,carpenter,synth
نحب نتعلم الكهرباء واش كاين تكوين؟,out_of_scope,none,synth
وين نقرا لانجليزية في Bejaia؟,out_of_scope,none,synth
"svp technicien clim f Chlef vite, clim ydir bruit bizarre",urgent_service,ac_repair,synth
نحتاج طاكسي للمطار غدوة الصباح ياخو,out_of_scope,none,synth
wach n9der nkoun worker w client f meme temps?,app_question,none,synth
chkoun 3ando numero ta3 بنّاء f ورقلة?,find_worker,mason,synth
راني نحوس على منوزيي في مستغانم,find_worker,carpenter,synth
الدار فيها نبغي حمايه حديد للفنيترات من سيمانه كامله,find_worker,welder,synth
dorka dork ri7at el mjari fel hammam,urgent_service,plumber,synth
نبغي نديار كارلاج جديد في الكوزينة، شكون يعرف بنّاء مليح؟,find_worker,mason,synth
دورك دورك بريز محروڨة,urgent_service,electrician,synth
صاحبي واش راك؟,greeting_chitchat,none,synth
cas urgent: le placo tqawes mel humidité,urgent_service,plasterer,synth
combien pour toilette bouchée w el ma ytla3?,price_inquiry,plumber,synth
صاحبي واش نقدر نلغي طلب بعثتو؟,app_question,none,synth
دورك دورك نحب نخيط ريدوات جداد للبيت,urgent_service,tailor,synth
ya cheikh kifach n3ayet l worker apres la mission?,app_question,none,synth
شحال تكلف خدمة: تنظيف الفور والتلاجة والكوزينة الكل قبل رمضان؟,price_inquiry,cleaner,synth
les prix ta3 kahrabji f Bordj Bou Arreridj?,price_inquiry,electrician,synth
وين نلقى بيتزيريا مليحة في تلمسان؟,out_of_scope,none,synth
شحال نخلص باش نصلح حلاقة اللحية والتحديد؟,price_inquiry,barber,synth
شكون يركب سقي أوتوماتيك في الجنينة؟,out_of_scope,none,synth
ya kho urgence!! location camion m3a demenageurs f Oran,urgent_service,mover,synth
نحب صبغة ومشطة في الدار!! نحتاج واحد يجي فيسع,urgent_service,barber,synth
سقف الغاراج طايح منو الاسمنت وباين الحديد!!! نحتاج واحد يجي فيسع,urgent_service,mason,synth
وين نشري الزرع والورد للجنان في Oran؟,out_of_scope,none,synth
كي نشعل الماشينة يطيح الضو ومازال ما لقيتش لي يصلحها,find_worker,electrician,synth
grand menage ta3 printemps chkoun 3ando solution,find_worker,cleaner,synth
les amis chokran,greeting_chitchat,none,synth
دورك دورك نحب صباغة غرفة الأطفال بألوان شابة,urgent_service,painter,synth
menage ba3d la fete n7taj لي يدير الميناج tawa drouk,urgent_service,cleaner,synth
chkoun 3ando numero ta3 transport meubles f Chlef?,find_worker,mover,synth
شحال نخلص باش نصلح الپاركي نتاع البيت تخرب؟,price_inquiry,carpenter,synth
n7awes 3la dentiste zin f Ghardaia,out_of_scope,none,synth
ch7al ydir menuisier f Annaba?,price_inquiry,carpenter,synth
besoin d un mason serieux f Constantine,find_worker,mason,synth
كيفاه نخدم بهاد التطبيق؟,app_question,none,synth
نحوس على ريسطورون غايا للعشاء في عنابة,out_of_scope,none,synth
يا شيخ نحوس جنايني يقلم الأشجار تاع الجنان,out_of_scope,none,synth
يا شيخ شكون عندو نيميرو نتاع ديمناجور في الشلف؟,find_worker,mover,synth
عاونوني! حفرة كبيرة في حيط الجبس وراني حاصل,urgent_service,plasterer,synth
وين نشري الزرع والورد للجنان في باتنة؟,out_of_scope,none,synth
besoin d un femme de ménage serieux f Blida,find_worker,cleaner,synth
win nel9a pizzeria mli7a f Oran,out_of_scope,none,synth
"saha, etancheite ta3 stah w ma 3reftch win nrou7",find_worker,mason,synth
ch7al ykalefni reparateur machine a laver pour une journee? wallah ghir 7asel,price_inquiry,appliance_repair,synth
n7awes 3la appartement l kra f جيجل,out_of_scope,none,synth
الكليمة ناأصها غاز واش نديار,find_worker,ac_repair,synth
يا خويا شحال تكلف خدمة: نحب نديار كوزينة خشب على قياس؟,price_inquiry,carpenter,synth
شحال يكلف خياطة ريدو للصالون؟,price_inquiry,tailor,synth
nb7ath 3la babysitter l wladi w chokran,out_of_scope,none,synth
"svp cuisiniere f Batna vite, traiteur pour mariage 100 personnes",urgent_service,caterer,synth
dork dork nettoyage appartement 9bel ma nekriwah,urgent_service,cleaner,synth
نحب نديار پلاكار على گياس ومازال ما لگيتش لي يصلحها,find_worker,carpenter,synth
porte en fer forgé lel 7ouch ya kho,find_worker,welder,synth
شحال يكلف نحتاج مرا تعاون ماما في قضيان الدار؟,price_inquiry,cleaner,synth
نحتاج واحد يعاونني في خدمه في الدار يجي غدوه الصباح لـ Tlemcen,find_worker,none,synth
يا خويا وين نلگى بيتزيريا مليحة في بليدة؟,out_of_scope,none,synth
nbeddel couleur ta3 salon w ma 3reftch win nrou7 w chokran,find_worker,painter,synth
نحوس على طبيب أسنان مليح في Biskra,out_of_scope,none,synth
كيفاه نگيّم العامل بعد الخدمة؟,app_question,none,synth
ya kho salam,greeting_chitchat,none,synth
تحفيفة للأولاد قبل الدخول المدرسي عاونوني,find_worker,barber,synth
ch7al taman bach ndir caftan lel 3ers,price_inquiry,tailor,synth
combien coute un منوزيي?,price_inquiry,carpenter,synth
déplacer la clim l chambre okhra men fadlkom,find_worker,ac_repair,synth
besoin d un plombier serieux f Bordj Bou Arreridj,find_worker,plumber,synth
win nechri machine a coudre f ورقلة?,out_of_scope,none,synth
يعطيكم الصحة، نحوس réparateur électroménager ناشط في Mostaganem,find_worker,appliance_repair,synth
win kayen pharmacie 9riba f Blida?,out_of_scope,none,synth
مستعجل: نحتاج barbier اليوم في Alger,urgent_service,barber,synth
ch7al nkhalles bach nsale7 installation sonnette ta3 el bab?,price_inquiry,electrician,synth
restaurant mli7 l le diner f Bejaia,out_of_scope,none,synth
نبغي نركب باب رئيسية جديدة!! نحتاج واحد يجي فيسع,urgent_service,carpenter,synth
صاحبي نسيت كلمة السر، واش نديار؟,app_question,none,synth
راني نحوس على حلاق في سطيف,find_worker,barber,synth
les freins ydiro bruit 3awnouni,find_worker,mechanic,synth
win kayen pharmacie 9riba f Mostaganem,out_of_scope,none,synth
kifach nzid des photos l khedmti?,app_question,none,synth
مستعجل: نحتاج soudeur اليوم في Mostaganem,urgent_service,welder,synth
rani n7awes 3la 7addad f Tizi Ouzou,find_worker,welder,synth
n7awes 3la dentiste zin f عنابة,out_of_scope,none,synth
"slm, menage apres travaux",find_worker,cleaner,synth
عاونوني! السروال طويل ونحب نقصرو وراني حاصل وشكرا مسبقا,urgent_service,tailor,synth
نحوس على طبيب أسنان غايا في باتنة,out_of_scope,none,synth
ارجو المساعدة بسرعة، الفور ما يسخنش,urgent_service,appliance_repair,synth
شحال يدير ميكانيكي في سكيكدة؟,price_inquiry,mechanic,synth
نحتاج نتوايا وصيانه الكليمه قبل الصيف فيسع فيسع,urgent_service,ac_repair,synth
meuble tv en placo fel mur chkoun 3ando solution,find_worker,plasterer,synth
نبغي نصبغ الدار قبل العيد عاونوني,find_worker,painter,synth
صحا، نبغي نتعلم الحلاقة باش نحل صالون,out_of_scope,none,synth
n7awes 3la appartement l kra f Constantine,out_of_scope,none,synth
clim ta3 tonobil ma tberredch wach ndir,find_worker,mechanic,synth
ya cheikh ch7al rahi el sa3a?,out_of_scope,none,synth
واش هي الأسعار نتاع traiteur في Chlef؟ يعطيكم الصحة,price_inquiry,caterer,synth
تريتور للختانة نهار الجمعة من فضلكم,find_worker,caterer,synth
el ma 7abes f dar kamla!! chkoun yji fissa3?,urgent_service,plumber,synth
كيفاه نديار كونت فيسبوك؟,out_of_scope,none,synth
نحتاج حلاڨ للعريس صباح العرس عاونوني,find_worker,barber,synth
حالة مستعجلة: الكونجيلاتور ما يجمدش,urgent_service,appliance_repair,synth
راني نحوس على بلومبيي في تيارت,find_worker,plumber,synth
نحتاج تركيب سونيري تاع الباب، شكون يعرف kahrabji مليح؟,find_worker,electrician,synth
واش كاين شي ديمناجور قريب من وهران؟,find_worker,mover,synth
kifach neb3et demande de service? merci,app_question,none,synth
صاحبي عندي كاين ريحة مجاري في الحمام في الدار، واش نديار؟,find_worker,plumber,synth
دلوني على bennay شاطر ومعگول,find_worker,mason,synth
بشحال الخدمة نتاع maçon تقريبا؟,price_inquiry,mason,synth
win nechri gazon w les plantes f Biskra? svp,out_of_scope,none,synth
coiffure ta3 la mariée a domicile 3awnouni,find_worker,barber,synth
chauffe-eau ma yeskhonch chkoun 3ando solution,find_worker,plumber,synth
يا جماعة بليز مول الخياطة في مستغانم ضركا ضركا، نحب نخيط كسوة تقليدية للعرس,urgent_service,tailor,synth
يا شيخ بليز plombier في Alger دورك دورك، الروبيني يڨطر,urgent_service,plumber,synth
chkoun yqasli el gazon nta3 jardin?,out_of_scope,none,synth
نحتاج كوافور يجي للدار نهار العرس شكون عندو حل,find_worker,barber,synth
nebghi nechri machine a laver jdida ch7al? ya kho,out_of_scope,none,synth
يا جماعة البيسي تاعي ولا ثقيل ياسر واش نديار؟,out_of_scope,none,synth
واش التطبيأ مجاني ولا بالخلاص,app_question,none,synth
svp kifach rah el jaw f برج بوعريريج?,out_of_scope,none,synth
راهي عندي الجبس نتاع السقف تشقق ومحتاج تصليح وحاصل,find_worker,plasterer,synth
"3andi transport ta3 les affaires l dar jdida, chkoun ye3ref déménageur mli7?",find_worker,mover,synth
kifach nbeddel numero ta3i f compte?,app_question,none,synth
نحب نديار قفص حديد فوق السطح ومازال ما لقيتش لي يصلحها,find_worker,welder,synth
عندي تريتور للختانة نهار الجمعة,find_worker,caterer,synth
chkoun 3ando numero ta3 plombi f Bejaia?,find_worker,plumber,synth
cas urgent: baignoire msdouda,urgent_service,plumber,synth
urgence!! le placo tqawes mel humidité f Bejaia,urgent_service,plasterer,synth
وين كاين أقرب صيدلية في عنابة؟ ياخو,out_of_scope,none,synth
شحال يكلف الكليماتيزور يدير صوت غريب؟,price_inquiry,ac_repair,synth
نحتاج مول الصباغة مليح في تيزي وزو,find_worker,painter,synth
عندي نغطيو البيام تاع البلافون بالجبس ونحتاج واحد يصلحهالي,find_worker,plasterer,synth
kifah ndir compte facebook,out_of_scope,none,synth
win nel9a pizzeria mli7a f برج بوعريريج,out_of_scope,none,synth
وين كاين أگرب صيدليه في وهران؟,out_of_scope,none,synth
نحب نبني حيط في الجنان فيسع فيسع,urgent_service,mason,synth
depuis 3 jours 3andna rideaux lel salon sur mesure,find_worker,tailor,synth
شحال يدير مول السباكة في باتنة؟,price_inquiry,plumber,synth
drouk dork reparation grille ta3 fenetre,urgent_service,welder,synth
depuis 3 jours 3andna parquet mkhareb,find_worker,carpenter,synth
الدار فيها نگل مكتب من وسط المدينة من سيمانة كاملة,find_worker,mover,synth
les amis ch7al ykalefni najjar pour une journee?,price_inquiry,carpenter,synth
صاحبي ههههه شابة,greeting_chitchat,none,synth
الجبس تاع البيت طاح مع الشتا,find_worker,plasterer,synth
cv? wallah ghir 7asel,greeting_chitchat,none,synth
congelateur ma yjamedch n7taj réparateur électroménager tawa dorka,urgent_service,appliance_repair,synth
كيفاش نخدم بهاد التطبيگ؟,app_question,none,synth
راني نحوس على مول السباكة في مستغانم,find_worker,plumber,synth
شحال تكلف خدمة: نحول من وهران للعاصمة ونحتاج نقل العفش,price_inquiry,mover,synth
chkoun 3ando numero nta3 reparateur machine a laver f Skikda?,find_worker,appliance_repair,synth
ch7al nkhalles bach nsale7 rampe d escalier en fer?,price_inquiry,welder,synth
الكونجيلاتور ما يجمدش شكون عندو حل,find_worker,appliance_repair,synth
"svp فام دو ميناج f تلمسان vite, nettoyage ta3 dar ba3d le demenagement",urgent_service,cleaner,synth
"bonjour, placo avec spots led men fadlkom",find_worker,plasterer,synth
3awnouni soudure ta3 porte metallique w rani 7asel,urgent_service,welder,synth
coudre des rideaux occultants l chambre n7taj couturiere tawa dorka,urgent_service,tailor,synth
machine a laver tejri el ma men ta7t wach ndir,find_worker,appliance_repair,synth
من فضلكم جاري قالي نسقسي هنا على ديمناجور في جيجل,find_worker,mover,synth
حالة مستعجلة: نحتاج نزيد بيت فوق السطح,urgent_service,mason,synth
نحتاج دهان يجي غدوة الصباح لـ غرداية,find_worker,painter,synth
شحال يكلف نحب نركب لافابو جديد في الحمام؟,price_inquiry,plumber,synth
من فضلكم البورطاي ما عادش يتسكر مليح ونحتاج لحّام ديركت توا,urgent_service,welder,synth
شحال يكلف نحب ننڨل العفش لدار جديدة؟ بارك الله فيكم,price_inquiry,mover,synth
بليز سودور في باتنة ضروك ضروك، السياج تاع الحديد تكسر ومحتاج سودير,urgent_service,welder,synth
3awnouni placard sur mesure w rani 7asel,urgent_service,carpenter,synth
sa7bi combien pour transport ta3 piano?,price_inquiry,mover,synth
retouche pantalon twil!! chkoun yji fissa3?,urgent_service,tailor,synth
عندي الطابلة نتاع الصالون محتاجة تصليح ونحتاج واحد يصلحهالي,find_worker,carpenter,synth
تنظيف الموكيت والكناپي، شكون يعرف فام دو ميناج مليح؟,find_worker,cleaner,synth
kifah neb3et demande de service? wallah ghir 7asel,app_question,none,synth
"slm, comment ca marche l'application?",app_question,none,synth
شكون يركب سقي أوتوماتيك في الجنينه؟,out_of_scope,none,synth
راهي عندي نحب حماية حديد للفنيترات وحاصل,find_worker,welder,synth
بليز بلاكيست في مستغانم ضروك ضروك، نبغي نديار فو بلافون بلاكو في الصالون ياخو,urgent_service,plasterer,synth
chkoun y2asli el gazon ta3 jardin,out_of_scope,none,synth
السحاب تاع الجاكيطة خسر واش نديار,find_worker,tailor,synth
urgence!! lampe techmel w tetfa wa7edha f Boumerdes,urgent_service,electrician,synth
ma l9itch 7addad disponible f Tizi Ouzou,find_worker,welder,synth
combien pour le placo tqawes mel humidité?,price_inquiry,plasterer,synth
جاري قالي نسقسي هنا على مول الطياب في بومرداس,find_worker,caterer,synth
عندي الرطوبة قوست البلاكو نتاع البيت في الدار، واش نديار؟,find_worker,plasterer,synth
تصليح سودير في السلم الحديدي,find_worker,welder,synth
nebghi ناقل العفش yji lyoum l ورقلة,find_worker,mover,synth
"3andi porte mkessra, chkoun ye3ref najjar mli7?",find_worker,carpenter,synth
salam merci,greeting_chitchat,none,synth
نحتاج واحد يعاونني في خدمه في الدار يجي غدوه الصباح لـ بومرداس,find_worker,none,synth
سلام، شحال تكلف خدمة: نبغي نديار كارلاج جديد في الكوزينة؟,price_inquiry,mason,synth
سلام، بالسلامة,greeting_chitchat,none,synth
عندي ضو نتاع الموتور شاعل في الطابلو,find_worker,mechanic,synth
كيفاش نفعل الموأع باش يلأاوني العمال؟,app_question,none,synth
win nelqa les demandes li b3aththom?,app_question,none,synth
devis approximatif: cuisiniere ma tech3elch?,price_inquiry,appliance_repair,synth
خويا الدرج الخشبي يزقزق شكون يجي يشوفها,find_worker,carpenter,synth
win nechri gazon w les plantes f Tiaret?,out_of_scope,none,synth
combien pour frigo ma ybaredch?,price_inquiry,appliance_repair,synth
ch7al nkhalles bach nsale7 repeindre la façade ta3 dar?,price_inquiry,painter,synth
شحال يكلف صباغة الأبواب والفنيترات؟,price_inquiry,painter,synth
ياخو واش من فيلم مليح نتفرجو اليوم؟,out_of_scope,none,synth
يعطيكم الصحة، نحوس مول السباكة ناشط في سكيكدة بارك الله فيكم,find_worker,plumber,synth
les prix ta3 soudor f Ouargla? rabi y7afdkom,price_inquiry,welder,synth
الكشابية محتاجة ترقيع,find_worker,tailor,synth
ma lqitch menage disponible f Skikda svp,find_worker,cleaner,synth
وين نلقى بيتزيريا مليحة في بسكرة,out_of_scope,none,synth
شحال نخلص باش نصلح نحب نخيط ريدوات جداد للبيت؟,price_inquiry,tailor,synth
cloison ba13 avec porte 3awnouni,find_worker,plasterer,synth
combien coute un transport meubles?,price_inquiry,mover,synth
refaire le carrelage ta3 cuisine wach ndir,find_worker,mason,synth
سلام خويا، كيفاش نگيّم العامل بعد الخدمة؟,app_question,none,synth
الله يخليكم الديجونكتور يطيح ديما ومڨدرتش نلڨى حل,urgent_service,electrician,synth
ya kho nheb nfassel karakou lel 3ers!! chkoun yji fissa3?,urgent_service,tailor,synth
سلام خويا، واش معنى الاشتراك برو للعامل؟,app_question,none,synth
ya khouya machine a laver ma tkhdemch men fadlkom,find_worker,appliance_repair,synth
win nechri machine a coudre f بومرداس?,out_of_scope,none,synth
toilette bouchée w el ma ytla3 men fadlkom,find_worker,plumber,synth
besoin d un peintre serieux f Constantine,find_worker,painter,synth
من فضلكم شحال يكلفني électricien لليوم كامل؟,price_inquiry,electrician,synth
cas urgent: brushing w couleur f dar w chokran,urgent_service,barber,synth
عاونوني! طباخة تطيب الشخشوخة لمناسبة وراني حاصل,urgent_service,caterer,synth
clim ma tberredch men fadlkom,find_worker,ac_repair,synth
rani n7awes 3la reparateur machine a laver f Constantine,find_worker,appliance_repair,synth
الكليمة تجري الما من الداخل فيسع فيسع,urgent_service,ac_repair,synth
حالة مستعجلة: الرطوبة اوست البلاكو تاع البيت,urgent_service,plasterer,synth
"svp soudor f Tiaret vite, grille de protection lel fenetres",urgent_service,welder,synth
le paiement fel appli kifach ykoun?,app_question,none,synth
nheb plombier yji lyoum l Biskra,find_worker,plumber,synth
je cherche un plaquiste à Skikda,find_worker,plasterer,synth
sbagha ta3 les portes men fadlkom,find_worker,painter,synth
"3andi grille de protection lel fenetres, chkoun ye3ref soudor mli7?",find_worker,welder,synth
شكون عندو نيميرو تاع تقني كليماتيزور في بجاية؟,find_worker,ac_repair,synth
les amis kifach rah el jaw f Tizi Ouzou?,out_of_scope,none,synth
combien coute un mecanicien?,price_inquiry,mechanic,synth
dork dork reparation grille ta3 fenetre,urgent_service,welder,synth
العجلة تنفّس فيسع فيسع,urgent_service,mechanic,synth
نحوس على شڨة للكراء في وهران,out_of_scope,none,synth
je cherche un مول الحلاقة à تلمسان,find_worker,barber,synth
واش راك؟ والله غير حاصل,greeting_chitchat,none,synth
kifah nactivi la localisation fel appli,app_question,none,synth
ya kho 3awnouni meuble ye7taj tsli7 w rani 7asel,urgent_service,carpenter,synth
frigo ma ybaredch w ma 3reftch win nrou7 ya kho,find_worker,appliance_repair,synth
3awnouni location camion m3a demenageurs w rani 7asel,urgent_service,mover,synth
كيفاه نشوف تقييمات العامل قبل ما نخدم معاه؟ وشكرا مسبقا,app_question,none,synth
وين نلأى بيتزيريا مليحة في Chlef؟,out_of_scope,none,synth
kifah rah el jaw f Annaba?,out_of_scope,none,synth
"3andi gateaux traditionnels lel 3ers, chkoun ye3ref traiteur mli7? wallah ghir 7asel",find_worker,caterer,synth
fenetre ma tetsakkarch mli7 fissa3 svp,urgent_service,carpenter,synth
thanks rabi y7afdkom,greeting_chitchat,none,synth
rani n7awes 3la barbier f Bejaia,find_worker,barber,synth
واش هي الأسعار تاع مول الخياطة في تيارت؟,price_inquiry,tailor,synth
نحوس على طبيب أسنان زين في تلمسان,out_of_scope,none,synth
سلام خويا، كيفاش نشارك في العروض نتاع الخدمات؟,app_question,none,synth
الله يبارك عليكم ياخو,greeting_chitchat,none,synth
meuble tv en placo fel mur wach ndir,find_worker,plasterer,synth
"svp menuisier f Tizi Ouzou vite, placard sur mesure",urgent_service,carpenter,synth
ch7al prix nta3 abonnement par mois?,app_question,none,synth
rani n7awes 3la tabbakha f Oran,find_worker,caterer,synth
"slm, wach n9der nkoun worker w client f meme temps?",app_question,none,synth
نحب نديار سياج حول الجنان واش نديار,find_worker,mason,synth
"svp mason f Constantine vite, dalle jdida",urgent_service,mason,synth
combien coute un reparateur climatiseur?,price_inquiry,ac_repair,synth
win nel2a pizzeria mli7a f Oran?,out_of_scope,none,synth
ارجو المساعدة بسرعة، الكليمة تطلق ريحة كريهة,urgent_service,ac_repair,synth
خويا الحيوط مخبشين ونحتاجو تصليح وصباغة شكون يجي يشوفها بارك الله فيكم,find_worker,painter,synth
كيفاش نأيّم العامل بعد الخدمة؟,app_question,none,synth
3awnouni femme de menage teji kol jem3a w rani 7asel,urgent_service,cleaner,synth
نحتاج تريتور غايا في تيزي وزو,find_worker,caterer,synth
l'appli gratuite wela payante?,app_question,none,synth
نحوس على شقة للكراء في مستغانم,out_of_scope,none,synth
واش راك؟,greeting_chitchat,none,synth
ch7al nkhalles bach nsale7 roubini rah yfuiti?,price_inquiry,plumber,synth
nheb electricien yji lyoum l Ouargla,find_worker,electrician,synth
شحال نخلص باش نصلح نحب ديكور جبس في السقف؟,price_inquiry,plasterer,synth
بشحال الخدمة تاع مول الصباغة تقريبا؟,price_inquiry,painter,synth
les prix ta3 trisyan f Ouargla?,price_inquiry,electrician,synth
ياخو نحتاج ميكانيكي يجي غدوة الصباح لـ برج بوعريريج,find_worker,mechanic,synth
مستعجل: نحتاج ناقل العفش اليوم في برج بوعريريج,urgent_service,mover,synth
nheb ndir porte blindée fissa3 svp,urgent_service,welder,synth
شحال يكلف سگف الغاراج طايح منو الاسمنت وباين الحديد,price_inquiry,mason,synth
"saha, j'ai oublié mon mot de passe, wach ndir?",app_question,none,synth
peinture nta3 dar kamla,find_worker,painter,synth
nettoyage nta3 les bureaux n7taj femme de ménage tawa douk,urgent_service,cleaner,synth
نحوس على شأة للكراء في عنابة,out_of_scope,none,synth
drouk dork nettoyage profond,urgent_service,cleaner,synth
restaurant ghaya l le diner f Tlemcen? ya kho,out_of_scope,none,synth
ya khouya degradé lel weld!! chkoun yji fissa3?,urgent_service,barber,synth
شحال يكلفني مول الصباغة لليوم كامل؟,price_inquiry,painter,synth
el ma 7abes f dar kamla wach ndir wallah ghir 7asel,find_worker,plumber,synth
ياخو الاومبرياج يزلڨ واش نديار,find_worker,mechanic,synth
وين نلأى بيتزيريا مليحة في ورألة؟,out_of_scope,none,synth
