text,intent,profession,source
نحتاج نزيد بيت فوق السطح، شكون يعرف ماصون مليح؟,find_worker,mason,synth
restaurant mli7 l le diner f Ghardaia?,out_of_scope,none,synth
wach la7oual?,greeting_chitchat,none,synth
wech n9edr nset3eml lttebi9 kdif bla kount?,app_question,none,synth
نحب بورطاي حديد للغاراج شكون عندو حل,find_worker,welder,synth
وين كاين أڨرب صيدلية في عنابة؟,out_of_scope,none,synth
svp llh ybark 3likm,greeting_chitchat,none,synth
3aounouni! ltoumoubil t7ebs fi ns el tri2 wrani 7asl,urgent_service,mechanic,synth
"svp demenageur f Ghardaia vite, transporter frigo w machine",urgent_service,mover,synth
voyant moteur allumé fel tableau fissa3 svp,urgent_service,mechanic,synth
"saha, kifach rah el jaw f Batna?",out_of_scope,none,synth
"bonjour, urgence!! cache poutre en ba13 f Oran",urgent_service,plasterer,synth
"saha, n7taj mra t3aoun mama f 9dian eddar fissa3 fissa3",urgent_service,cleaner,synth
السياج الأخضر نتاع الجنان يحتاج تڨليم,out_of_scope,none,synth
je cherche un مول الحلاقة à سطيف,find_worker,barber,synth
نحتاج حلاق يجي غدوة الصباح لـ باتنة,find_worker,barber,synth
ya kho n7awes 3la ch2a llekra fi msetghanm,out_of_scope,none,synth
كيفاش نمسح الحساب تاعي؟ ياخو,app_question,none,synth
سلام خويا، نحب نديار فو بلافون بلاكو في الصالون ونحتاج بلاكيست ديركت توا,urgent_service,plasterer,synth
مستعجل: نحتاج soudeur اليوم في Mostaganem,urgent_service,welder,synth
ارجو المساعدة بسرعة، الپاركي تاع البيت تخرب,urgent_service,carpenter,synth
نحتاج نجار يجي غدوة الصباح لـ باتنة,find_worker,carpenter,synth
واش كاين شي مصلح تلاجات قريب من تلمسان؟,find_worker,appliance_repair,synth
cas urgent: brushing w couleur f dar,urgent_service,barber,synth
"slm, kifach n9im l3aml b3ed lkhdema?",app_question,none,synth
عاونوني! نبغي نديار باب حديد للحوش وراني حاصل,urgent_service,welder,synth
combien pour coiffure ta3 la mariée a domicile?,price_inquiry,barber,synth
les amis nheb net3allem la soudure kayen formation?,out_of_scope,none,synth
"y3etikm ls7a, n7awes moul clima nacht f brej bou3ririj",find_worker,ac_repair,synth
يا شيخ نحتاج بنّاء مليح في غرداية,find_worker,mason,synth
يعطيك الصحة,greeting_chitchat,none,synth
الپاركي تاع البيت تخرب فيسع فيسع وشكرا مسبڨا,urgent_service,carpenter,synth
ch7al ykelf n7eff wnedir ll7ia 3ned eddar?,price_inquiry,barber,synth
wach kayen coiffeur grib meni f Chlef?,find_worker,barber,synth
ارجو المساعدة بسرعة، كاين رطوبة وتقشير في سقف البيت,urgent_service,painter,synth
ma lgitch demenageur disponible f Alger,find_worker,mover,synth
bonsoir,greeting_chitchat,none,synth
نحوس على شقة للكراء في سطيف,out_of_scope,none,synth
شكون عندو نيميرو تاع مول الطياب في وهران؟,find_worker,caterer,synth
ارجو المساعدة بسرعة، جبس السڨف طايح شوية شوية,urgent_service,plasterer,synth
راسي شعث بزاف ونحتاج نحفف!! نحتاج واحد يجي فيسع,urgent_service,barber,synth
combien coute un mécanicien?,price_inquiry,mechanic,synth
يعيشك خويا الله يخليك,greeting_chitchat,none,synth
ارجو المساعدة بسرعة، نبغي نديار كارلاج جديد في الكوزينة,urgent_service,mason,synth
sa7bi ch7al ykalefni soudeur pour une journee?,price_inquiry,welder,synth
راهي عندي اللافابو راه يفويتي وحاصل,find_worker,plumber,synth
شحال يكلف نحتاج طياب للوليمة نهار السبت؟,price_inquiry,caterer,synth
khouya el drej el khchebi yze9ze9 chkoun yji ychoufha,find_worker,carpenter,synth
cas urgent: isolation avec ba13,urgent_service,plasterer,synth
شحال يكلف تريتور للختانة نهار الجمعة؟,price_inquiry,caterer,synth
الفور ما يسخنش ومازال ما لقيتش لي يصلحها,find_worker,appliance_repair,synth
سلام خويا، عندي طوفان الما في الكوزينة في الدار، واش نديار؟,find_worker,plumber,synth
transport ta3 piano chkoun 3ando solution,find_worker,mover,synth
شحال نخلص باش نصلح الاومبرياج يزلق؟,price_inquiry,mechanic,synth
صباغة الأبواب والفنيترات واش نديار,find_worker,painter,synth
نحتاج mol l placo يجي غدوة الصباح لـ Chlef,find_worker,plasterer,synth
نبغي نحفف قبل العيد!! نحتاج واحد يجي فيسع,urgent_service,barber,synth
بشحال الخدمة تاع فام دو ميناج تأريبا؟,price_inquiry,cleaner,synth
شحال نخلص باش نصلح نحتاج نتوايا وصيانة الكليمة ابل الصيف؟,price_inquiry,ac_repair,synth
معليش تڨولي كيفاش راه الطڨس في وهران؟,out_of_scope,none,synth
الدار فيها الكليماتيزور يدير صوت غريب من سيمانة كاملة,find_worker,ac_repair,synth
femme de menage teji kol jem3a wach ndir,find_worker,cleaner,synth
nbi3 telephone samsung presque jdid,out_of_scope,none,synth
ارجو المساعدة بسرعة، نحب نبدل لون الصالون,urgent_service,painter,synth
نحتاج نبدل الكابلاج القديم تاع الدار!! نحتاج واحد يجي فيسع,urgent_service,electrician,synth
3nedi tritour llekhtana nhar el jme3a wne7taj wa7d ysel7ehali,find_worker,caterer,synth
win nechri machine a coudre f Jijel,out_of_scope,none,synth
n7eb nkhebi lkablaj b7it blakou 3aounouni,find_worker,plasterer,synth
escalier en bois yzegzeg 3awnouni ya kho,find_worker,carpenter,synth
ch7al nkhalles bach nsale7 reparer les volets ta3 fenetres?,price_inquiry,carpenter,synth
وين نشري ماكينة خياطة جديدة في قسنطينة,out_of_scope,none,synth
cuisiniere ma tech3elch,find_worker,appliance_repair,synth
كيفاه نبعث طلب خدمة,app_question,none,synth
شكون يركب سقي أوتوماتيك في الجنينة,out_of_scope,none,synth
وين نلقى بيتزيريا مليحة في باتنة,out_of_scope,none,synth
dar fiha fou blafoun m3 adaa mkhebia mn simana kamla w chokran,find_worker,plasterer,synth
نحوس على ريسطورون غايا للعشاء في سكيكدة,out_of_scope,none,synth
ch7al ykelfeni 7addad llioum kamel?,price_inquiry,welder,synth
ارجو المساعدة بسرعة، نحب نركب تريات في السقف,urgent_service,electrician,synth
3awnouni rideaux lel salon sur mesure w rani 7asel,urgent_service,tailor,synth
compte guest kifah ykhdem?,app_question,none,synth
bonjour,greeting_chitchat,none,synth
kifah rah el jaw f Boumerdes?,out_of_scope,none,synth
depuis 3 jours 3andna reparation grille ta3 fenetre merci,find_worker,welder,synth
jari 9ali nse9si hna 3la tritour fi tiart,find_worker,caterer,synth
n7taj wa7d y3aweni f khdema fi dar yji ghodwa el sba7 l Annaba,find_worker,none,synth
بليز مول الضو في ورقلة دورك دورك، نحتاج نبدل الكابلاج القديم تاع الدار,urgent_service,electrician,synth
البيسي تاعي ولا ثقيل ياسر واش نديار؟,out_of_scope,none,synth
tableau electrique 9dim ... chkoun ysal7hali?,find_worker,electrician,synth
يا خويا واش الأحوال؟,greeting_chitchat,none,synth
3awnouni coiffure nta3 la mariée a domicile w rani 7asel,urgent_service,barber,synth
win nelga pizzeria mli7a f Jijel,out_of_scope,none,synth
راني نحوس على plombi في Bejaia والله غير حاصل,find_worker,plumber,synth
n7eb nte3lem lkhiata wech kayen tkouin grib?,out_of_scope,none,synth
clim ma tberredch,find_worker,ac_repair,synth
سلام خويا، كيفاش نبدل رأم تيليفوني في الكونت؟,app_question,none,synth
راهي عندي نحتاج مرا تعاون ماما في قضيان الدار وحاصل,find_worker,cleaner,synth
نحتاج مول الميكانيك يجي غدوة الصباح لـ تيارت,find_worker,mechanic,synth
بليز reparateur machine a laver في Chlef دوك دوك، الميكروند مات,urgent_service,appliance_repair,synth
نبغي نديار قفص حديد فوق السطح، شكون يعرف مول السودير مليح؟,find_worker,welder,synth
ميناج أسبوعي للفيلا فيسع فيسع,urgent_service,cleaner,synth
kifach rah el jaw f Chlef?,out_of_scope,none,synth
nettoyage appartement 9bel ma nekriwah men fadlkom,find_worker,cleaner,synth
الدار فيها نحب صباغة غرفة الأطفال بألوان شابة من سيمانة كاملة,find_worker,painter,synth
"bonjour, win nel9a les demandes li b3aththom?",app_question,none,synth
نحتاج مصلح تلاجات يجي غدوة الصباح لـ وهران,find_worker,appliance_repair,synth
kifech nbeddel r9em tilifouni f el kount?,app_question,none,synth
ya kho le paiement fel appli kifach ykoun?,app_question,none,synth
نحوس على شقة للكراء في Batna,out_of_scope,none,synth
شحال يكلفني bennay لليوم كامل؟,price_inquiry,mason,synth
wach hi las3ar ta3 l7am f stif,price_inquiry,welder,synth
عندي تصليح سودير في السلم الحديدي في الدار، واش نديار؟,find_worker,welder,synth
kifech nbeddel rqem tilifouni fi lkount?,app_question,none,synth
شحال يدير mol l placo في Bordj Bou Arreridj؟,price_inquiry,plasterer,synth
مستعجل: نحتاج مول السودير اليوم في مستغانم,urgent_service,welder,synth
نحوس وصفة طاجين حلو للعيد يعطيكم الصحة,out_of_scope,none,synth
3andi n7awlou l dar jdida f nefs el 7ay,find_worker,mover,synth
نحوس على ريسطورون مليح للعشاء في تلمسان,out_of_scope,none,synth
chhal tkelf khdema: lkbout t9et3 mn lktef wme7taj rtouch,price_inquiry,tailor,synth
عاونوني! نحب حماية حديد للفنيترات وراني حاصل,urgent_service,welder,synth
je cherche un plombier à Batna,find_worker,plumber,synth
n7awes 3la dentiste mli7 f Batna,out_of_scope,none,synth
"nsit klema lsr, wech ndiar?",app_question,none,synth
نصب دالة جديدة!! نحتاج واحد يجي فيسع,urgent_service,mason,synth
rani n7awes 3la wa7ed y3aweni f khedma f dar f Jijel,find_worker,none,synth
بليز menuisier في Skikda ضركا ضركا، نحب نركب باب رئيسية جديدة,urgent_service,carpenter,synth
"bonjour, douk dork parquet mkhareb",urgent_service,carpenter,synth
n7taj t9eni klimatizour mlih fi jijl,find_worker,ac_repair,synth
wach kayen wa7ed y3aweni f khedma f dar grib meni f Tiaret?,find_worker,none,synth
كي نشعل الماشينة يطيح الضو ونحتاج كهربائي ديركت دوك,urgent_service,electrician,synth
humidité fel mur w ma 3reftch win nrou7,find_worker,mason,synth
شحال يكلف الميكروند مات,price_inquiry,appliance_repair,synth
repeindre la façade ta3 dar w ma 3reftch win nrou7,find_worker,painter,synth
عندي الباب الحديدية خرجت من بلاصتها في الدار، واش نديار,find_worker,welder,synth
ch7al tkelf khdema: n7eb nrakeb triat f es sgaf?,price_inquiry,electrician,synth
شكون عندو نيميرو تاع سودور في بسكرة؟,find_worker,welder,synth
نقدر نلقى maçon يجي اليوم لـ Bejaia؟,find_worker,mason,synth
wach mn film ghaya ntefrejou lyoum?,out_of_scope,none,synth
"saha, 3lach les notifications ma yjounich?",app_question,none,synth
prof nta3 maths l les cours particuliers,out_of_scope,none,synth
fenetre ma tetsakkarch mli7 men fadlkom ya kho,find_worker,carpenter,synth
بريز محروقة!! نحتاج واحد يجي فيسع,urgent_service,electrician,synth
نقل عفش عروسة عاونوني,find_worker,mover,synth
واش نأدر نستعمل التطبيأ كضيف بلا كونت,app_question,none,synth
la clim tjamed w t7bes wa7edha 3awnouni,find_worker,ac_repair,synth
الله يخليكم الشوفو ما يسخنش الما ومقدرتش نلقى حل,urgent_service,plumber,synth
وين نشري ماكينة خياطة جديدة في Ouargla,out_of_scope,none,synth
شحال يدير مول البناء في بجاية؟,price_inquiry,mason,synth
depuis 3 jours 3andna camion sghir bach nne2lou les meubles,find_worker,mover,synth
عاونوني! نحتاج نزيد بيت فوق السطح وراني حاصل والله غير حاصل,urgent_service,mason,synth
يا جماعة نبغي وصفة كسكسي بالدجاج,out_of_scope,none,synth
سلام عليكم,greeting_chitchat,none,synth
les amis kifach nactivi la localisation fel appli?,app_question,none,synth
نحوس على ريسطورون مليح للعشاء في وهران بارك الله فيكم,out_of_scope,none,synth
ch7al rahi el sa3a?,out_of_scope,none,synth
كليمة الطوموبيل ما تبردش!!! نحتاج واحد يجي فيسع,urgent_service,mechanic,synth
nkhayet 9andoura lel 3id n7taj khayat tawa drouk,urgent_service,tailor,synth
عندي فو بلافون مع اضاءة مخبية في الدار، واش نديار؟ وشكرا مسبقا,find_worker,plasterer,synth
kifach ndir compte facebook? rabi y7afdkom,out_of_scope,none,synth
واش التطبيق مجاني ولا بالخلاص؟,app_question,none,synth
el tablou lkahrabji 9dim wikhouf mn fdelkem,find_worker,electrician,synth
"bliz masoun fi blida dork dork, n7eb ndiar siaj 7oul el jnan rabi y7afdkom",urgent_service,mason,synth
ch7al ykalefni sebbak pour une journee?,price_inquiry,plumber,synth
chkoun 3ando numero ta3 électricien f Bordj Bou Arreridj,find_worker,electrician,synth
دلوني على مول السودير شاطر ومعگول,find_worker,welder,synth
راهي عندي نحتاج تنظيف الزجاج والفنيترات تاع الفيلا وحاصل,find_worker,cleaner,synth
نحب طباخة تجي تطيب في الدار لمناسبة عاونوني,find_worker,caterer,synth
wach nqder nkoun worker w client f meme temps? svp,app_question,none,synth
bche7al el khdema ta3 moul el tiab t9eriba,price_inquiry,caterer,synth
كيفاش نبعث طلب خدمة,app_question,none,synth
نحتاج عاملة تنظيف مليح في تلمسان,find_worker,cleaner,synth
خويا الدرج الخشبي يزڨزڨ شكون يجي يشوفها,find_worker,carpenter,synth
كيفاش نديار كونت فيسبوك؟ يعطيكم الصحة,out_of_scope,none,synth
نحتاج فام دو ميناج غايا في باتنة,find_worker,cleaner,synth
coudre des rideaux occultants l chambre!! chkoun yji fissa3?,urgent_service,tailor,synth
شحال يكلف الماشينة نتاع الصابون ما تدورش؟,price_inquiry,appliance_repair,synth
واش هي الأسعار تاع بنّاء في سكيكدة؟,price_inquiry,mason,synth
les amis kifach nzid des photos l khedmti?,app_question,none,synth
الطابلة تاع الصالون محتاجة تصليح ومازال ما لڨيتش لي يصلحها,find_worker,carpenter,synth
راني نحوس على صباغ في الشلف يعطيكم الصحة,find_worker,painter,synth
ch7al ykelfeni tritour llioum kamel?,price_inquiry,caterer,synth
"saha, voyant moteur allumé fel tableau!! chkoun yji fissa3?",urgent_service,mechanic,synth
kifah nes7ab compte ta3i?,app_question,none,synth
win ncheri makina khiata jdida f 3naba,out_of_scope,none,synth
lbourtai ma 3adch ytesker mli7 wne7taj l7am dirket tawa,urgent_service,welder,synth
kifach rah el jaw f Bejaia?,out_of_scope,none,synth
وين نشري ماكينة خياطة جديدة في الجزائر العاصمة؟,out_of_scope,none,synth
"bonjour, wech el ttebig mjani wla balkhelas?",app_question,none,synth
يا جماعة واش الخلاص يكون كاش ولا بالكارطة؟,app_question,none,synth
ch7al nkhalles bach nsale7 nheb nrakeb lavabo jdid fel hammam?,price_inquiry,plumber,synth
رتوش خفيف على روبة السهرة فيسع فيسع ياخو,urgent_service,tailor,synth
mur ta3 7ouch mayel men fadlkom,find_worker,mason,synth
شحال يكلف الديجونكتور يطيح ديما,price_inquiry,electrician,synth
chkoun 3ando numero ta3 reparateur machine a laver f Chlef?,find_worker,appliance_repair,synth
chhal lsoum nta3 mnouzii?,price_inquiry,carpenter,synth
el machina ta3 lsaboun ma tdourch!!! n7taj wa7d yji fissa3,urgent_service,appliance_repair,synth
شحال نخلص باش نصلح نحب نديار افص حديد فوأ السطح؟,price_inquiry,welder,synth
ياخو واش راهي أخبار الماتش تاع البارح؟,out_of_scope,none,synth
شكون عندو نيميرو تاع بلاكيست في وهران؟,find_worker,plasterer,synth
شكون عندو نيميرو تاع عاملة تنظيف في بسكرة,find_worker,cleaner,synth
شحال يكلفني تريسيان لليوم كامل,price_inquiry,electrician,synth
nheb nte3lem el kherba wech kayen tkouin? merci,out_of_scope,none,synth
الرطوبه كلات الحيط تاع البيت عاونوني,find_worker,mason,synth
وين نقرا لانجليزية في بومرداس؟,out_of_scope,none,synth
depuis 3 jours 3andna femme de menage teji kol jem3a,find_worker,cleaner,synth
n7awes 3la ristouroun mlih lle3cha fi Alger,out_of_scope,none,synth
n7eb nte3lem lkhiata wech kayen tkouin 9rib?,out_of_scope,none,synth
mset3ejle: n7taj sebbak lyoum f tlemsan,urgent_service,plumber,synth
construire un mur fel jardin wach ndir,find_worker,mason,synth
شحال يكلف الكليمة تطلق ريحة كريهة؟,price_inquiry,ac_repair,synth
السياج الأخضر تاع الجنان يحتاج تقليم,out_of_scope,none,synth
jari 9ali nse9si hna 3la moul el jbes f wre9la,find_worker,plasterer,synth
les prix nta3 soudeur f Biskra?,price_inquiry,welder,synth
salut,greeting_chitchat,none,synth
وين كاين أقرب صيدلية في جيجل؟,out_of_scope,none,synth
جاري ڨالي نسڨسي هنا على حلاڨ في عنابة,find_worker,barber,synth
الكليمة تطلق ريحة كريهة ونحتاج لي يصلح الكليمة ديركت توا يعطيكم الصحة,urgent_service,ac_repair,synth
faux plafond avec lumiere indirecte 3awnouni,find_worker,plasterer,synth
3nedi n9el tlaja wmachina lletab9 lthalth wne7taj wa7d ysel7ehali,find_worker,mover,synth
الاومبرياج يزلڨ,find_worker,mechanic,synth
nhawes 3la chga llekra f batna,out_of_scope,none,synth
nrakeb un lustre f salon 3awnouni,find_worker,electrician,synth
les amis depuis 3 jours 3andna portail ta3 garage mkasser,find_worker,welder,synth
بليز خياط في غرداية دورك دورك، رتوش خفيف على روبة السهرة,urgent_service,tailor,synth
ترأيع الجاكيطة الأديمة عاونوني,find_worker,tailor,synth
toilette bouchée w el ma ytla3 w ma 3reftch win nrou7,find_worker,plumber,synth
kifah nchark f l3roud ta3 el khdemat?,app_question,none,synth
rani n7awes 3la مول الضو f قسنطينة,find_worker,electrician,synth
خويا التلاجة ما تبردش والمأكلة تخسر شكون يجي يشوفها وشكرا مسبقا,find_worker,appliance_repair,synth
les prix nta3 wa7ed y3aweni f khedma f dar f Annaba?,price_inquiry,none,synth
نحتاج سباك زين في برج بوعريريج,find_worker,plumber,synth
نحوس على طبيب أسنان غايا في بليدة,out_of_scope,none,synth
راني نحوس على نجار في سكيكدة,find_worker,carpenter,synth
الله يخليكم الكبوط تقطع من الكتف ومحتاج رتوش ومقدرتش نلقى حل,urgent_service,tailor,synth
win nechri gazon w les plantes f Skikda,out_of_scope,none,synth
nheb net3allem la soudure kayen formation? ya kho,out_of_scope,none,synth
شحال السوم تاع plakist؟,price_inquiry,plasterer,synth
سلام، شحال تكلف خدمة: نبغي نديار كارلاج جديد في الكوزينة؟,price_inquiry,mason,synth
الله يخليكم الرطوبة اوست البلاكو تاع البيت ومأدرتش نلأى حل,urgent_service,plasterer,synth
الفرينات يديرو صوت يخوف من فضلكم,find_worker,mechanic,synth
kifech nfe3l el mou93 bach yle9aouni l3mal?,app_question,none,synth
ya khouya kifach n3ayet l worker apres la mission?,app_question,none,synth
الدار فيها الكليمة تطلگ ريحة كريهة من سيمانة كاملة,find_worker,ac_repair,synth
ارجو المساعدة بسرعة، الكوزينيار ما يشعلوش البلاكات تاعو,urgent_service,appliance_repair,synth
reparer les volets ta3 fenetres w ma 3reftch win nrou7 rabi y7afdkom,find_worker,carpenter,synth
نقدر نلقى كوافور يجي اليوم لـ بجاية؟,find_worker,barber,synth
win kayen pharmacie 9riba f Oran?,out_of_scope,none,synth
fuite d'eau f la cuisine 3awnouni,find_worker,plumber,synth
kifach rah el jaw f Skikda?,out_of_scope,none,synth
win kayen pharmacie 9riba f Tizi Ouzou?,out_of_scope,none,synth
"bonjour, dar fiha 7la9a f eddar lchikh kbir ma y9edrech ykherj mn simana kamla",find_worker,barber,synth
ma l2itch khayat disponible f Annaba,find_worker,tailor,synth
devis approximatif: les murs mkharbchin ye7tajo enduit?,price_inquiry,painter,synth
بشحال الخدمة تاع demenageur تأريبا؟,price_inquiry,mover,synth
rani n7awes 3la barbier f Bejaia,find_worker,barber,synth
ngel machine a laver l etage chkoun 3ando solution,find_worker,mover,synth
n7eb ndiar siaj 7oul jardin wmazal ma l9itch li ysel7eha,find_worker,mason,synth
n7taj mol daw yji ghodwa el sba7 l skikda,find_worker,electrician,synth
حالة مستعجلة: نحب نديار سياج حول الجنان,urgent_service,mason,synth
نسيت كلمه السر، واش نديار؟,app_question,none,synth
chkoun 3ando numero ta3 agent de nettoyage f Jijel?,find_worker,cleaner,synth
nheb net3allem la soudure kayen formation,out_of_scope,none,synth
wech kayen chi technicien clim 9rib mn Setif?,find_worker,ac_repair,synth
n9edr nle9a moul eddaw yji lyoum l boumredas?,find_worker,electrician,synth
restaurant mli7 l le diner f الجزائر العاصمة?,out_of_scope,none,synth
3awnouni tabbakha lel 3ers w rani 7asel,urgent_service,caterer,synth
"bonjour, n7taj menage mlih f Constantine",find_worker,cleaner,synth
win nechri gazon w les plantes f الشلف?,out_of_scope,none,synth
kifach ndiar kount fisbouk,out_of_scope,none,synth
الما ضعيف ما يطلعش للطابق فيسع فيسع,urgent_service,plumber,synth
نبدلو الدار الشهر الجاي ونحتاجو نقل القش ومازال ما لقيتش لي يصلحها,find_worker,mover,synth
يا جماعة ربي يحفظكم,greeting_chitchat,none,synth
khouya el toumoubil ma t7ebch tche3l chkoun yji ychoufha,find_worker,mechanic,synth
راني نحوس على خياط في بليدة,find_worker,tailor,synth
مستعجل: نحتاج تريسيان اليوم في بجاية,urgent_service,electrician,synth
ياخو عندي مشكلة في الويفي تاع دجيزي,out_of_scope,none,synth
kifach nchouf les avis ta3 worker? ya kho,app_question,none,synth
coupe pour les enfants avant la rentrée,find_worker,barber,synth
nheb net3allem la couture kayen des cours? svp,out_of_scope,none,synth
صحا، حالة مستعجلة: نحتاج نركب سخان الما جديد,urgent_service,plumber,synth
بليز تريتور في جيجل دوك دوك، تريتور للختانة نهار الجمعة,urgent_service,caterer,synth
واش راك؟ الله يخليك,greeting_chitchat,none,synth
n7taj moul ljbes mli7 f msetghanm,find_worker,plasterer,synth
ارجو المساعدة بسرعة، الميكروند مات,urgent_service,appliance_repair,synth
البيسي تاعي ولا ثڨيل بزاف واش نديار؟,out_of_scope,none,synth
y3ichk khouya w chokran,greeting_chitchat,none,synth
شحال نخلص باش نصلح كاين ريحة مجاري في الحمام,price_inquiry,plumber,synth
معليش تقولي كيفاش راه الطقس في Setif؟ وشكرا مسبقا,out_of_scope,none,synth
سلام خويا، نبيع تيليفون سامسونج شبه جديد,out_of_scope,none,synth
نحتاج سباك يجي غدوة الصباح لـ بسكرة,find_worker,plumber,synth
win nelga les demandes li b3aththom?,app_question,none,synth
"saha, prof ta3 maths l les cours particuliers",out_of_scope,none,synth
عندي مشكلة في الويفي تاع دجيزي,out_of_scope,none,synth
ch7al lsoum ta3 électricien? ya kho,price_inquiry,electrician,synth
شحال نخلص باش نصلح التابلو الكهربائي ڨديم ويخوف؟,price_inquiry,electrician,synth
combien pour porte en fer forgé lel 7ouch?,price_inquiry,welder,synth
le paiement fel appli kifach ykoun? w chokran,app_question,none,synth
واش نأدر نلغي طلب بعثتو؟ وشكرا مسبأا,app_question,none,synth
ضو نتاع الموتور شاعل في الطابلو ومازال ما لقيتش لي يصلحها,find_worker,mechanic,synth
kifach nes7ab compte ta3i,app_question,none,synth
ديمناجمون كامل للدار عاونوني,find_worker,mover,synth
chhal ykelf el tablou el kahrabji kdim wikhouf?,price_inquiry,electrician,synth
واش التطبيق يخدم بلا انترنات؟ والله غير حاصل,app_question,none,synth
"saha, rani n7awes 3la khdema nkhedmeha, wech kayen blais?",out_of_scope,none,synth
ya cheikh el lh ykhelikm nheb nbeddel blasa clima wme9dertech nle9a 7l,urgent_service,ac_repair,synth
نحتاج طباخة لعرس مية نفر!! نحتاج واحد يجي فيسع,urgent_service,caterer,synth
عندي نحب نديار گفص حديد فوگ السطح في الدار، واش نديار؟,find_worker,welder,synth
n7awes 3la ristouroun mlih lle3cha f batna,out_of_scope,none,synth
dork dork traiteur pour f tour ramadan,urgent_service,caterer,synth
شحال نخلص باش نصلح ضو نتاع الموتور شاعل في الطابلو؟,price_inquiry,mechanic,synth
ch7al nkhels bach nsel7 clima na9seha ghaz?,price_inquiry,ac_repair,synth
خويا نحتاج أرفف للبيرو شكون يجي يشوفها وشكرا مسبقا,find_worker,carpenter,synth
devis approximatif: la chape ta3 les chambres gbel le parquet?,price_inquiry,mason,synth
"slm, bn nuit khouya",greeting_chitchat,none,synth
وين كاين أأرب صيدلية في اسنطينة؟,out_of_scope,none,synth
kifah nghayyer profession fel compte ta3i,app_question,none,synth
n7awes 3la dentiste ghaya f تيزي وزو,out_of_scope,none,synth
"arjou lmsa3da bser3a, nbedlou dar lchher el jai wne7tajou n9el el 9ch ya kho",urgent_service,mover,synth
"y3etikm ls7a, n7awes soudour nacht f tlemsan",find_worker,welder,synth
الباب تاع الكوزينة تكسر ومازال ما لڨيتش لي يصلحها,find_worker,carpenter,synth
win nechri gazon w les plantes f جيجل?,out_of_scope,none,synth
roubini rah yfuiti wallah ghir 7asel,find_worker,plumber,synth
سلام خويا، الله يخليكم نحب نبدل لون الصالون ومقدرتش نلقى حل,urgent_service,painter,synth
شحال يدير نجار في وهران؟ والله غير حاصل,price_inquiry,carpenter,synth
ma l2itch wa7ed y3aweni f khedma f dar disponible f Constantine,find_worker,none,synth
kifach n9im el 3aml b3ed lkhdema?,app_question,none,synth
"saha, win nel9a les demandes li b3aththom?",app_question,none,synth
الله يخليكم نحب صبغة ومشطة في الدار ومقدرتش نلقى حل,urgent_service,barber,synth
win nechri machine a coudre f Alger?,out_of_scope,none,synth
شحال تكلف خدمة: السروال طويل ونحب نقصرو؟ والله غير حاصل,price_inquiry,tailor,synth
sa7bi le paiement fel appli kifach ykoun?,app_question,none,synth
شحال يكلف نقل تلاجة وماشينة للطابق الثالث؟,price_inquiry,mover,synth
صحا، نسيت كلمة السر، واش نديار؟,app_question,none,synth
ma l2itch wa7ed y3aweni f khedma f dar disponible f Biskra,find_worker,none,synth
ارجو المساعدة بسرعة، شعري طويل ونحب تحفيفة ديغراديه,urgent_service,barber,synth
راهي عندي نحب نديار باب حديد للحوش وحاصل,find_worker,welder,synth
wach ne9der ncancel demande b3aththa? svp,app_question,none,synth
الله يخليكم تريتور للختانة نهار الجمعة ومقدرتش نلقى حل,urgent_service,caterer,synth
الموتور يسخن بزاف!! نحتاج واحد يجي فيسع,urgent_service,mechanic,synth
wach kayen reparateur machine a laver 9rib meni f Jijel?,find_worker,appliance_repair,synth
hhehheh chaba,greeting_chitchat,none,synth
les amis wech hi el as3ar ta3 soudour f ljzair el 3asma?,price_inquiry,welder,synth
سلام خويا، وين نلقى بيتزيريا مليحة في الجزائر العاصمة؟,out_of_scope,none,synth
ch7al nkhalles bach nsale7 rideaux lel salon sur mesure?,price_inquiry,tailor,synth
ضركا دورك نفض الغبرة ومسح البلاط تاع الفيلا,urgent_service,cleaner,synth
rahi 3nedi tbakha l7efla lnja7 w7asl,find_worker,caterer,synth
تنظيف الموكيت والكناپي شكون عندو حل,find_worker,cleaner,synth
kifach nchouf les avis nta3 worker,app_question,none,synth
ارجو المساعدة بسرعة، اللافيسال تحبس في نص البروغرام الله يخليك,urgent_service,appliance_repair,synth
عاونوني! نحتاج صباغة السقف وراني حاصل,urgent_service,painter,synth
"slm, win nechri machine a coudre f Blida?",out_of_scope,none,synth
مستعجل: نحتاج لي يصلح الكليمة اليوم في بليدة,urgent_service,ac_repair,synth
wach kayen soudor 9rib meni f Chlef?,find_worker,welder,synth
نقدر نلقى منوزيي يجي اليوم لـ سطيف؟,find_worker,carpenter,synth
voiture ma techa3lch,find_worker,mechanic,synth
كيفاش نبدل رقم تيليفوني في الكونت,app_question,none,synth
نبدلو الدار الشهر الجاي ونحتاجو نقل القش واش نديار يعطيكم الصحة,find_worker,mover,synth
شحال يكلفني سودور لليوم كامل؟,price_inquiry,welder,synth
نبيع تيليفون سامسونج شبه جديد وشكرا مسبقا,out_of_scope,none,synth
rani n7awes 3la mécanicien f Blida,find_worker,mechanic,synth
وين نلقى بيتزيريا مليحة في مستغانم؟,out_of_scope,none,synth
ya kho kifach nbeddel numero ta3i f compte?,app_question,none,synth
3awnouni menage apres travaux w rani 7asel,urgent_service,cleaner,synth
